Dates,SP5,SP10,Price,LAST,MA5RANK,MA10RANK
17/09/96,0.91,0.88,682.940002,69.0283,0.96,0.92
18/09/96,0.84,0.95,681.469971,66.5992,0.86,0.94
19/09/96,0.53,0.86,683,67.2065,0.59,0.87
20/09/96,0.55,0.83,687.030029,68.0162,0.46,0.84
23/09/96,0.57,0.81,686.47998,67.8138,0.4,0.83
24/09/96,0.63,0.78,685.609985,68.2186,0.64,0.82
25/09/96,0.53,0.76,685.830017,65.7895,0.38,0.72
26/09/96,0.35,0.62,685.859985,66.1943,0.34,0.58
27/09/96,0.39,0.5,686.190002,67.8138,0.47,0.54
30/09/96,0.46,0.6,687.330017,67.9436,0.45,0.5
01/10/96,0.54,0.67,689.080017,68.75,0.73,0.65
02/10/96,0.77,0.69,694.01001,69.1532,0.72,0.63
03/10/96,0.7,0.61,692.780029,68.3468,0.52,0.57
04/10/96,0.89,0.76,701.460022,71.371,0.78,0.69
07/10/96,0.91,0.77,703.340027,71.1694,0.68,0.66
08/10/96,0.71,0.75,700.640015,69.5565,0.5,0.71
09/10/96,0.61,0.68,696.73999,68.5484,0.48,0.65
10/10/96,0.2,0.66,694.609985,67.7419,0.25,0.53
11/10/96,0.32,0.74,700.659973,67.9436,0.27,0.54
14/10/96,0.55,0.77,703.539978,67.9436,0.38,0.49
15/10/96,0.72,0.67,702.570007,67.7419,0.46,0.46
16/10/96,0.87,0.73,704.409973,68.75,0.61,0.61
17/10/96,0.72,0.61,706.98999,69.9597,0.69,0.46
18/10/96,0.78,0.65,710.820007,70.7661,0.76,0.53
21/10/96,0.77,0.69,709.849976,70.7661,0.78,0.65
22/10/96,0.48,0.69,706.570007,69.3548,0.56,0.63
23/10/96,0.39,0.76,707.27002,69.3548,0.44,0.65
24/10/96,0.13,0.44,702.289978,67.7419,0.27,0.51
25/10/96,0.13,0.31,700.919983,67.5403,0.25,0.49
28/10/96,0.12,0.26,697.26001,65.9274,0.25,0.4
29/10/96,0.27,0.3,701.5,68.9516,0.47,0.56
30/10/96,0.35,0.25,700.900024,67.1371,0.46,0.37
31/10/96,0.67,0.26,705.27002,68.4848,0.59,0.37
01/11/96,0.72,0.26,703.77002,69.697,0.83,0.43
04/11/96,0.66,0.41,706.72998,70.101,0.61,0.61
05/11/96,0.88,0.61,714.140015,71.3131,0.85,0.67
06/11/96,0.96,0.86,724.590027,74.5455,0.91,0.84
07/11/96,0.98,0.89,727.650024,74.1414,0.85,0.82
08/11/96,0.98,0.99,730.820007,74.7475,0.87,0.87
11/11/96,0.92,0.93,731.869995,74.5455,0.74,0.8
12/11/96,0.6,0.9,729.559998,76.1616,0.58,0.87
13/11/96,0.51,0.84,731.130005,76.1616,0.61,0.82
14/11/96,0.61,0.96,735.880005,76.5657,0.58,0.81
15/11/96,0.65,0.93,737.619995,77.7778,0.73,0.81
18/11/96,0.74,0.8,737.02002,77.3737,0.52,0.76
19/11/96,0.83,0.74,742.159973,77.9798,0.56,0.66
20/11/96,0.73,0.73,743.950012,79.1919,0.66,0.74
21/11/96,0.59,0.64,742.75,79.596,0.56,0.73
22/11/96,0.83,0.73,748.72998,80,0.67,0.74
25/11/96,0.88,0.86,757.030029,79.798,0.55,0.64
26/11/96,0.82,0.8,755.960022,80.202,0.46,0.69
27/11/96,0.82,0.74,755,80.202,0.43,0.62
29/11/96,0.72,0.74,757.02002,80.1619,0.36,0.55
02/12/96,0.27,0.74,756.559998,80.1619,0.38,0.55
03/12/96,0.12,0.45,748.280029,79.1075,0.25,0.44
04/12/96,0.06,0.26,745.099976,78.9047,0.23,0.32
05/12/96,0.02,0.29,744.380005,79.716,0.3,0.37
06/12/96,0,0.12,739.599976,77.4848,0.17,0.17
09/12/96,0.33,0.13,749.76001,79.5132,0.4,0.31
10/12/96,0.37,0.11,747.539978,79.9189,0.47,0.31
11/12/96,0.19,0.06,740.72998,75.9109,0.08,0.1
12/12/96,0.05,0.01,729.299988,72.4138,0.05,0.05
13/12/96,0,0,728.640015,72.6166,0.03,0.05
16/12/96,0,0.02,720.97998,69.1684,0,0.02
17/12/96,0.03,0.04,726.039978,69.574,0.04,0.02
18/12/96,0.38,0.07,731.539978,70.7911,0.2,0.03
19/12/96,0.91,0.45,745.76001,74.3902,0.56,0.15
20/12/96,0.99,0.23,748.869995,74.7967,0.9,0.11
23/12/96,0.94,0.23,746.919983,73.9837,0.84,0.1
24/12/96,0.92,0.54,751.030029,75.4065,0.87,0.27
26/12/96,0.75,0.82,755.820007,76.4228,0.65,0.7
27/12/96,0.69,0.88,756.789978,77.2358,0.68,0.74
30/12/96,0.66,0.98,753.849976,76.8293,0.75,0.83
31/12/96,0.08,0.65,740.73999,74.1344,0.24,0.74
02/01/97,0.02,0.42,737.01001,72.7088,0.1,0.5
03/01/97,0.15,0.33,748.030029,76.1711,0.29,0.5
06/01/97,0.2,0.22,747.650024,74.7454,0.19,0.39
07/01/97,0.83,0.49,753.22998,76.3265,0.68,0.58
08/01/97,0.79,0.2,748.409973,75.102,0.68,0.32
09/01/97,0.64,0.24,754.849976,77.3469,0.53,0.48
10/01/97,0.8,0.39,759.5,77.9592,0.81,0.46
13/01/97,0.58,0.46,759.51001,78.9796,0.74,0.58
14/01/97,0.96,0.9,768.859985,80.4082,0.94,0.84
15/01/97,0.81,0.94,767.200012,80.3681,0.79,0.87
16/01/97,0.73,0.77,769.75,80.1636,0.66,0.72
17/01/97,0.88,0.9,776.169983,81.8367,0.76,0.86
20/01/97,0.63,0.8,776.700012,81.4286,0.49,0.78
21/01/97,0.86,1,782.719971,81.8367,0.53,0.83
22/01/97,0.87,0.95,786.22998,81.0204,0.43,0.66
23/01/97,0.28,0.68,777.559998,79.1837,0.16,0.49
24/01/97,0.19,0.53,770.52002,79.5918,0.17,0.42
27/01/97,0.03,0.16,765.02002,77.3469,0.06,0.14
28/01/97,0.01,0.2,765.02002,76.9388,0.06,0.11
29/01/97,0.2,0.33,772.5,77.7551,0.2,0.16
30/01/97,0.8,0.45,784.169983,79.5918,0.34,0.17
31/01/97,0.97,0.48,786.159973,80.2846,0.77,0.21
03/02/97,0.97,0.31,786.72998,79.4715,0.7,0.14
04/02/97,0.87,0.3,789.26001,78.6585,0.45,0.15
05/02/97,0.19,0.23,778.280029,76.2195,0.1,0.11
06/02/97,0.19,0.5,780.150024,76.4228,0.06,0.09
07/02/97,0.38,0.8,789.559998,76.2195,0.12,0.24
10/02/97,0.23,0.74,785.429993,77.439,0.27,0.45
11/02/97,0.73,0.67,789.590027,77.439,0.59,0.32
12/02/97,0.97,0.72,802.77002,81.7073,0.97,0.6
13/02/97,0.96,0.84,811.820007,82.1138,0.99,0.57
14/02/97,0.97,0.78,808.47998,81.3008,0.9,0.58
18/02/97,0.99,0.87,816.289978,82.5203,0.95,0.77
19/02/97,0.64,0.99,812.48999,80.6911,0.29,0.8
20/02/97,0.12,0.77,802.799988,80.6911,0.23,0.79
21/02/97,0.18,0.56,801.77002,80.0813,0.27,0.74
24/02/97,0.21,0.81,810.280029,81.7073,0.31,0.78
25/02/97,0.31,0.75,812.030029,82.5203,0.64,0.84
26/02/97,0.39,0.3,805.679993,79.4715,0.26,0.2
27/02/97,0.19,0.04,795.070007,77.0325,0.15,0.06
28/02/97,0.03,0.04,790.820007,77.8455,0.06,0.09
03/03/97,0.07,0.03,795.309998,76.8293,0.03,0.06
04/03/97,0.08,0.03,790.950012,76.8763,0.21,0.1
05/03/97,0.57,0.25,801.98999,79.5132,0.74,0.28
06/03/97,0.61,0.18,798.559998,78.9047,0.54,0.29
07/03/97,0.65,0.16,804.969971,80.7302,0.89,0.33
10/03/97,0.95,0.32,813.650024,82.3529,0.97,0.43
11/03/97,0.63,0.43,811.340027,80.9331,0.56,0.56
12/03/97,0.48,0.51,804.26001,79.3103,0.41,0.64
13/03/97,0.08,0.24,789.559998,75.4564,0.04,0.2
14/03/97,0.03,0.24,793.169983,77.4848,0.06,0.47
17/03/97,0.09,0.43,795.710022,77.2819,0.13,0.45
18/03/97,0.13,0.1,789.659973,75.8621,0.14,0.11
19/03/97,0.34,0.1,785.77002,75.0507,0.4,0.1
20/03/97,0.15,0.03,782.650024,75.2535,0.23,0.07
21/03/97,0.15,0,784.099976,75.6592,0.25,0.05
24/03/97,0.38,0.07,790.890015,75.4564,0.39,0.08
25/03/97,0.44,0.11,789.070007,75.0507,0.41,0.13
26/03/97,0.6,0.35,790.5,75.4564,0.43,0.45
27/03/97,0.19,0.08,773.880005,70.3854,0.04,0.05
31/03/97,0,0,757.119995,64.9087,0.01,0
01/04/97,0.01,0.01,759.640015,64.2276,0,0.01
02/04/97,0,0.01,750.109985,61.5854,0,0
03/04/97,0.04,0.02,750.320007,59.9594,0.04,0
04/04/97,0.41,0.08,757.900024,61.7886,0.22,0.01
07/04/97,0.47,0.05,762.130005,64.4309,0.5,0.05
08/04/97,0.85,0.1,766.119995,64.2276,0.83,0.06
09/04/97,0.72,0.04,760.599976,61.9919,0.73,0.03
10/04/97,0.41,0.2,758.340027,62.3984,0.55,0.11
11/04/97,0.04,0.16,737.650024,53.0488,0.01,0.05
14/04/97,0.06,0.21,743.72998,53.6585,0.04,0.09
15/04/97,0.37,0.54,754.719971,57.7236,0.15,0.26
16/04/97,0.56,0.7,763.530029,60.7724,0.33,0.63
17/04/97,0.98,0.53,761.77002,61.5854,1,0.54
18/04/97,0.94,0.55,766.340027,63.0081,1,0.43
21/04/97,0.56,0.31,760.369995,58.7398,0.64,0.2
22/04/97,0.73,0.73,774.609985,62.8049,0.74,0.67
23/04/97,0.77,0.75,773.640015,62.3984,0.6,0.59
24/04/97,0.55,0.98,771.179993,61.5854,0.37,1
25/04/97,0.56,0.81,765.369995,58.9431,0.54,0.94
28/04/97,0.42,0.78,772.960022,59.8778,0.27,0.79
29/04/97,0.88,0.95,794.049988,66.2602,0.88,0.94
30/04/97,1,1,801.340027,69.1684,0.98,0.97
01/05/97,1,0.95,798.530029,68.0894,0.99,0.89
02/05/97,1,1,812.969971,72.7642,1,1
05/05/97,0.99,1,830.289978,78.6585,0.99,1
06/05/97,0.94,0.99,827.76001,77.8004,0.96,0.99
07/05/97,0.8,0.97,815.619995,74.5418,0.93,0.97
08/05/97,0.56,0.99,820.26001,76.1711,0.81,1
09/05/97,0.32,0.96,824.780029,77.1894,0.33,1
12/05/97,0.63,0.94,837.659973,80.8554,0.79,0.96
13/05/97,0.81,0.87,833.130005,79.6334,0.87,0.93
14/05/97,0.74,0.92,836.039978,81.2627,0.86,0.94
15/05/97,0.8,0.82,841.880005,80.2444,0.76,0.87
16/05/97,0.22,0.34,829.75,78.8187,0.27,0.49
19/05/97,0.37,0.48,833.27002,79.8371,0.49,0.63
20/05/97,0.49,0.76,841.659973,80.0407,0.36,0.83
21/05/97,0.35,0.66,839.349976,80.2444,0.45,0.72
22/05/97,0.53,0.56,835.659973,79.2261,0.53,0.62
23/05/97,0.75,0.54,847.030029,81.4664,0.65,0.5
27/05/97,0.6,0.63,849.710022,82.8921,0.75,0.7
28/05/97,0.59,0.58,847.210022,83.5031,0.81,0.67
29/05/97,0.6,0.37,844.080017,82.2811,0.77,0.61
30/05/97,0.38,0.66,848.280029,84.3496,0.74,0.84
02/06/97,0.31,0.58,846.359985,83.9431,0.56,0.74
03/06/97,0.33,0.4,845.47998,84.3496,0.52,0.76
04/06/97,0.29,0.32,840.109985,83.5366,0.6,0.67
05/06/97,0.29,0.48,843.429993,83.3333,0.37,0.73
06/06/97,0.71,0.54,858.01001,85.1626,0.6,0.67
09/06/97,0.84,0.59,862.909973,85.1626,0.52,0.63
10/06/97,0.94,0.66,865.27002,85.7724,0.71,0.63
11/06/97,0.94,0.79,869.570007,86.3544,0.78,0.72
12/06/97,0.93,0.91,883.460022,88.7984,0.83,0.79
13/06/97,0.97,0.95,893.27002,89.4094,0.86,0.84
16/06/97,0.95,0.95,893.900024,89.2057,0.81,0.81
17/06/97,0.89,0.98,894.419983,89.002,0.71,0.84
18/06/97,0.5,0.92,889.059998,88.3673,0.39,0.8
19/06/97,0.46,0.89,897.98999,88.3436,0.35,0.64
20/06/97,0.46,0.86,898.700012,87.9346,0.3,0.63
23/06/97,0.09,0.58,878.619995,85.8896,0.18,0.43
24/06/97,0.55,0.77,896.340027,87.5256,0.37,0.5
25/06/97,0.18,0.43,888.98999,85.8896,0.22,0.26
26/06/97,0.12,0.22,883.679993,85.4806,0.22,0.19
27/06/97,0.64,0.23,887.299988,85.4806,0.42,0.23
30/06/97,0.16,0.23,885.140015,85.1626,0.24,0.22
01/07/97,0.42,0.35,891.030029,86.6126,0.54,0.31
02/07/97,0.81,0.46,904.030029,87.6016,0.68,0.36
03/07/97,0.95,0.63,916.919983,89.2276,0.82,0.5
07/07/97,0.93,0.83,912.200012,88.8211,0.81,0.63
08/07/97,0.93,0.69,918.75,89.2276,0.68,0.5
09/07/97,0.44,0.65,907.539978,86.9919,0.38,0.47
10/07/97,0.31,0.78,913.780029,87.1951,0.24,0.52
11/07/97,0.46,0.77,916.679993,87.1951,0.25,0.52
14/07/97,0.36,0.81,918.380005,87.1951,0.24,0.54
15/07/97,0.81,0.84,925.76001,88.4146,0.64,0.54
16/07/97,0.85,0.8,936.590027,88.8211,0.64,0.49
17/07/97,0.73,0.58,931.609985,87.6016,0.5,0.31
18/07/97,0.29,0.38,915.299988,85.7724,0.31,0.27
21/07/97,0.15,0.25,912.940002,85.1626,0.14,0.19
22/07/97,0.31,0.72,933.97998,87.6016,0.35,0.45
23/07/97,0.48,0.69,936.559998,86.7886,0.38,0.37
24/07/97,0.87,0.69,940.299988,87.1951,0.63,0.39
25/07/97,0.89,0.65,938.789978,87.1951,0.66,0.38
28/07/97,0.38,0.47,936.450012,87.6016,0.41,0.33
29/07/97,0.53,0.42,942.289978,88.4146,0.64,0.34
30/07/97,0.69,0.65,952.289978,89.8374,0.73,0.63
31/07/97,0.71,0.87,954.309998,90.4472,0.81,0.79
01/08/97,0.65,0.82,947.140015,90.0406,0.71,0.8
04/08/97,0.59,0.54,950.299988,90.0204,0.62,0.65
05/08/97,0.32,0.53,952.369995,90.0204,0.44,0.68
06/08/97,0.54,0.61,960.320007,91.2245,0.52,0.71
07/08/97,0.41,0.44,951.190002,91.411,0.59,0.75
08/08/97,0.06,0.23,933.539978,88.3436,0.2,0.42
11/08/97,0.08,0.22,937,89.775,0.38,0.48
12/08/97,0.01,0.08,926.530029,88.1391,0.11,0.25
13/08/97,0.04,0.03,922.02002,86.9121,0.07,0.21
14/08/97,0.16,0.1,924.77002,86.9121,0.24,0.21
15/08/97,0.01,0,900.809998,84.0164,0.06,0.12
18/08/97,0.13,0.01,912.48999,85.041,0.13,0.14
19/08/97,0.41,0.04,926.01001,86.6803,0.4,0.15
20/08/97,0.7,0.17,939.349976,88.9344,0.65,0.24
21/08/97,0.84,0.19,925.049988,85.4508,0.6,0.23
22/08/97,0.63,0.15,923.539978,86.6803,0.64,0.2
25/08/97,0.17,0.2,920.159973,85.8607,0.31,0.24
26/08/97,0.03,0.17,913.02002,85.2459,0.05,0.26
27/08/97,0.12,0.14,913.700012,84.6311,0.3,0.22
28/08/97,0.06,0.28,903.669983,83.6066,0.1,0.3
29/08/97,0.06,0.11,899.469971,82.3529,0.06,0.19
02/09/97,0.69,0.25,927.580017,86.3821,0.55,0.32
03/09/97,0.68,0.11,927.859985,85.7724,0.55,0.12
04/09/97,0.92,0.36,930.869995,86.3821,0.75,0.43
05/09/97,0.94,0.32,929.049988,85.7724,0.84,0.25
08/09/97,0.35,0.42,931.200012,85.9756,0.35,0.35
09/09/97,0.48,0.62,933.619995,87.1951,0.56,0.52
10/09/97,0.12,0.3,919.030029,84.5528,0.16,0.31
11/09/97,0.07,0.37,912.590027,82.9268,0.1,0.26
12/09/97,0.19,0.67,923.909973,85.7724,0.39,0.68
15/09/97,0.12,0.15,919.77002,84.5528,0.11,0.18
16/09/97,0.89,0.52,945.640015,86.8154,0.71,0.41
17/09/97,0.97,0.44,943,86.4372,0.87,0.34
18/09/97,0.79,0.56,947.289978,86.4372,0.46,0.4
19/09/97,0.97,0.6,950.51001,86.6126,0.67,0.4
22/09/97,0.58,0.65,955.429993,87.4239,0.45,0.38
23/09/97,0.58,0.8,951.929993,87.4239,0.51,0.66
24/09/97,0.28,0.78,944.47998,86.4097,0.39,0.73
25/09/97,0.14,0.49,937.909973,85.5984,0.28,0.31
26/09/97,0.18,0.71,945.219971,86.4372,0.29,0.56
29/09/97,0.38,0.36,953.340027,87.6518,0.46,0.45
30/09/97,0.41,0.29,947.280029,87.2727,0.55,0.45
01/10/97,0.78,0.39,955.409973,87.2727,0.72,0.45
02/10/97,0.73,0.42,960.460022,87.8788,0.66,0.53
03/10/97,0.66,0.42,965.030029,88.2828,0.49,0.48
06/10/97,0.87,0.71,972.690002,88.0808,0.53,0.43
07/10/97,0.93,0.94,983.119995,89.0909,0.75,0.73
08/10/97,0.68,0.93,973.840027,87.8788,0.41,0.72
09/10/97,0.48,0.76,970.619995,87.4747,0.32,0.5
10/10/97,0.23,0.52,966.97998,86.4646,0.19,0.23
13/10/97,0.1,0.71,968.099976,86.8687,0.14,0.31
14/10/97,0.27,0.55,970.280029,87.2984,0.35,0.37
15/10/97,0.25,0.29,965.719971,87.0968,0.39,0.26
16/10/97,0.17,0.11,955.25,84.6774,0.18,0.07
17/10/97,0.04,0.04,944.159973,83.871,0.09,0.03
20/10/97,0.13,0.05,955.609985,85.6855,0.23,0.1
21/10/97,0.58,0.24,972.280029,87.7016,0.52,0.37
22/10/97,0.68,0.24,968.48999,86.6936,0.8,0.3
23/10/97,0.56,0.08,950.690002,82.8283,0.29,0.08
24/10/97,0.15,0.06,941.640015,80.6061,0.01,0
27/10/97,0,0,876.98999,62.0202,0,0
28/10/97,0.01,0.02,921.849976,71.3131,0.01,0.01
29/10/97,0.04,0.04,919.159973,71.1111,0.02,0.02
30/10/97,0.02,0.03,903.679993,69.0909,0.03,0.02
31/10/97,1,0.03,914.619995,69.697,1,0.01
03/11/97,0.77,0.08,938.98999,74.1414,0.91,0.05
04/11/97,0.81,0.11,940.76001,73.9394,0.92,0.06
05/11/97,1,0.27,942.76001,74.1414,0.99,0.07
06/11/97,0.84,0.33,938.030029,75.3535,0.99,0.1
07/11/97,0.25,1,927.51001,72.9293,0.33,1
10/11/97,0.11,0.37,921.130005,72.4696,0.29,0.72
11/11/97,0.12,0.43,923.780029,71.6599,0.17,0.59
12/11/97,0.05,0.4,905.960022,67.6113,0.04,0.37
13/11/97,0.3,0.4,916.659973,68.6235,0.08,0.39
14/11/97,0.61,0.22,928.349976,69.4332,0.15,0.12
17/11/97,0.82,0.49,946.200012,73.0769,0.69,0.41
18/11/97,0.98,0.33,938.22998,71.8624,0.97,0.3
19/11/97,0.93,0.53,944.590027,72.6721,0.96,0.27
20/11/97,0.96,0.89,958.97998,75.1012,0.99,0.86
21/11/97,0.73,0.99,963.090027,74.6964,0.72,0.86
24/11/97,0.59,0.8,946.669983,71.8624,0.49,0.57
25/11/97,0.55,0.99,950.820007,71.4575,0.33,0.95
26/11/97,0.31,0.94,951.640015,72.8745,0.2,0.97
28/11/97,0.31,0.84,955.400024,73.2793,0.33,0.93
01/12/97,0.93,0.84,974.77002,75.7085,0.94,0.87
02/12/97,0.79,0.91,971.679993,75.5061,0.95,0.92
03/12/97,0.86,0.87,976.77002,74.8988,0.81,0.81
04/12/97,0.76,0.62,973.099976,73.8337,0.54,0.36
05/12/97,0.6,0.74,983.789978,75.8621,0.51,0.74
08/12/97,0.62,0.94,982.369995,74.2393,0.31,0.84
09/12/97,0.41,0.81,975.780029,73.2252,0.25,0.76
10/12/97,0.38,0.66,969.789978,70.1826,0.1,0.24
11/12/97,0.08,0.36,954.940002,68.357,0.05,0.12
12/12/97,0.08,0.16,953.390015,67.14,0.06,0.08
15/12/97,0.25,0.27,963.390015,68.5598,0.09,0.09
16/12/97,0.42,0.26,968.039978,68.5598,0.29,0.1
17/12/97,0.64,0.31,965.539978,68.1542,0.5,0.13
18/12/97,0.46,0.11,955.299988,66.2602,0.41,0.07
19/12/97,0.17,0.07,946.780029,64.6341,0.12,0.07
22/12/97,0.22,0.18,953.700012,64.2276,0.11,0.09
23/12/97,0.1,0.11,939.130005,62.1951,0.07,0.12
24/12/97,0.13,0.19,932.700012,60.5691,0.09,0.13
26/12/97,0.35,0.22,936.460022,61.1789,0.19,0.18
29/12/97,0.49,0.3,953.349976,64.6341,0.62,0.26
30/12/97,0.97,0.51,970.840027,67.6829,0.97,0.5
31/12/97,0.99,0.55,970.429993,69.2308,1,0.78
02/01/98,0.99,0.76,975.039978,68.9655,0.99,0.92
05/01/98,0.82,0.88,977.070007,69.7769,0.94,0.99
06/01/98,0.41,0.66,966.580017,67.7485,0.57,0.94
07/01/98,0.37,0.82,964,66.3286,0.23,0.97
08/01/98,0.15,0.8,956.049988,62.4746,0.07,0.8
09/01/98,0.01,0.29,927.690002,54.7667,0.02,0.15
12/01/98,0.08,0.19,939.210022,56.9106,0.05,0.14
13/01/98,0.27,0.16,952.119995,58.9431,0.08,0.1
14/01/98,0.5,0.22,957.940002,60.9756,0.37,0.13
15/01/98,0.8,0.13,950.72998,59.9594,0.94,0.09
16/01/98,0.78,0.2,961.51001,63.0081,0.97,0.19
20/01/98,0.85,0.62,978.599976,65.4472,0.97,0.37
21/01/98,0.65,0.55,970.809998,63.0081,0.78,0.33
22/01/98,0.64,0.55,963.039978,59.7561,0.5,0.35
23/01/98,0.39,0.87,957.590027,59.1463,0.18,0.98
26/01/98,0.12,0.67,956.950012,59.7561,0.13,0.88
27/01/98,0.43,0.66,969.02002,61.1789,0.31,0.82
28/01/98,0.69,0.71,977.460022,63.1365,0.83,0.78
29/01/98,0.88,0.93,985.48999,65.1731,0.95,0.99
30/01/98,0.8,0.68,980.280029,63.4888,0.84,0.58
02/02/98,0.95,0.76,1001.27002,68.1542,0.97,0.86
03/02/98,0.9,0.94,1006,71.3996,0.99,0.99
04/02/98,0.73,0.98,1006.900024,70.9939,0.92,1
05/02/98,0.77,0.99,1003.539978,71.6024,0.98,1
06/02/98,0.59,1,1012.460022,74.645,0.93,1
09/02/98,0.47,0.94,1010.73999,73.6308,0.73,0.98
10/02/98,0.61,0.93,1019.01001,76.7207,0.89,0.99
11/02/98,0.68,0.86,1020.01001,75.3036,0.77,0.94
12/02/98,0.6,0.95,1024.140015,75.3036,0.6,0.96
13/02/98,0.56,0.62,1020.090027,75.5061,0.69,0.91
17/02/98,0.47,0.58,1022.76001,75.7085,0.42,0.87
18/02/98,0.62,0.74,1032.079956,76.7207,0.64,0.9
19/02/98,0.47,0.72,1028.280029,74.8988,0.47,0.79
20/02/98,0.67,0.68,1034.209961,75.9109,0.55,0.62
23/02/98,0.69,0.78,1038.140015,73.6842,0.28,0.5
24/02/98,0.38,0.51,1030.560059,73.0223,0.2,0.3
25/02/98,0.67,0.7,1042.900024,74.4422,0.47,0.46
26/02/98,0.67,0.71,1048.670044,77.4848,0.66,0.68
27/02/98,0.57,0.79,1049.339966,78.2961,0.82,0.77
02/03/98,0.72,0.72,1047.699951,79.3103,0.92,0.8
03/03/98,0.53,0.61,1052.02002,79.3103,0.81,0.71
04/03/98,0.39,0.59,1047.329956,78.7018,0.61,0.81
05/03/98,0.2,0.37,1035.050049,76.4706,0.31,0.56
06/03/98,0.52,0.56,1055.689941,78.2961,0.44,0.87
09/03/98,0.42,0.67,1052.310059,77.6876,0.35,0.87
10/03/98,0.73,0.65,1064.25,78.9047,0.55,0.85
11/03/98,0.96,0.62,1068.469971,79.716,0.72,0.65
12/03/98,0.65,0.63,1069.920044,79.3103,0.59,0.53
13/03/98,0.69,0.64,1068.609985,79.1075,0.62,0.46
16/03/98,0.67,0.78,1079.27002,79.716,0.57,0.49
17/03/98,0.56,0.85,1080.449951,80.5274,0.57,0.58
18/03/98,0.68,0.98,1085.52002,80.3245,0.57,0.8
19/03/98,0.76,0.85,1089.73999,80.7302,0.65,0.66
20/03/98,0.74,0.97,1099.160034,81.1359,0.62,0.73
23/03/98,0.64,0.79,1095.550049,82.7586,0.69,0.79
24/03/98,0.74,0.89,1105.650024,83.1643,0.71,0.71
25/03/98,0.54,0.79,1101.930054,82.3529,0.63,0.69
26/03/98,0.33,0.8,1100.800049,82.3887,0.55,0.69
27/03/98,0.31,0.4,1095.439941,80.5668,0.22,0.44
30/03/98,0.15,0.38,1093.599976,80.5668,0.2,0.37
31/03/98,0.32,0.4,1101.75,80.9717,0.33,0.43
01/04/98,0.43,0.45,1108.150024,81.9473,0.41,0.48
02/04/98,0.87,0.54,1120.01001,83.57,0.73,0.6
03/04/98,0.93,0.69,1122.699951,83.1643,0.72,0.36
06/04/98,0.74,0.36,1121.380005,81.3387,0.48,0.26
07/04/98,0.33,0.3,1109.550049,80.7302,0.34,0.27
08/04/98,0.09,0.21,1101.650024,79.5132,0.13,0.21
09/04/98,0.14,0.35,1110.670044,80.3245,0.2,0.34
13/04/98,0.16,0.36,1109.689941,79.5132,0.25,0.3
14/04/98,0.4,0.32,1115.75,81.5416,0.53,0.42
15/04/98,0.73,0.27,1119.319946,83.3671,0.79,0.49
16/04/98,0.24,0.12,1108.170044,81.1359,0.53,0.24
17/04/98,0.6,0.19,1122.719971,82.5558,0.75,0.31
20/04/98,0.44,0.22,1123.650024,82.1501,0.51,0.43
21/04/98,0.44,0.42,1126.670044,82.7586,0.38,0.54
22/04/98,0.84,0.75,1130.540039,82.9615,0.67,0.71
23/04/98,0.24,0.28,1119.579956,81.3387,0.33,0.44
24/04/98,0.1,0.18,1107.900024,78.9047,0.17,0.31
27/04/98,0.01,0.02,1086.540039,75,0.02,0.12
28/04/98,0.01,0.01,1085.109985,74.7454,0.02,0.05
29/04/98,0.07,0.13,1094.619995,76.7821,0.12,0.19
30/04/98,0.42,0.16,1111.75,82.1138,0.78,0.36
01/05/98,0.98,0.22,1121,81.3008,0.93,0.33
04/05/98,0.98,0.22,1122.069946,81.0976,0.93,0.29
05/05/98,0.8,0.12,1115.5,79.6748,0.73,0.23
06/05/98,0.22,0.13,1104.920044,78.4553,0.18,0.24
07/05/98,0.07,0.16,1095.140015,76.8293,0.13,0.29
08/05/98,0.16,0.66,1108.140015,78.0933,0.21,0.72
11/05/98,0.22,0.65,1106.640015,78.2961,0.33,0.78
12/05/98,0.52,0.63,1115.790039,79.3103,0.55,0.64
13/05/98,0.87,0.33,1118.859985,80.3245,0.78,0.27
14/05/98,0.49,0.22,1117.369995,79.5132,0.59,0.27
15/05/98,0.38,0.14,1108.72998,78.0933,0.41,0.18
18/05/98,0.2,0.19,1105.819946,76.6734,0.21,0.18
19/05/98,0.2,0.29,1109.52002,76.2677,0.11,0.23
20/05/98,0.36,0.71,1119.060059,76.0649,0.16,0.33
21/05/98,0.42,0.29,1114.640015,75.6592,0.22,0.19
22/05/98,0.4,0.26,1110.469971,74.645,0.23,0.11
26/05/98,0.1,0.03,1094.02002,70.9939,0.07,0.03
27/05/98,0.04,0.02,1092.22998,69.1684,0.05,0
28/05/98,0.1,0.05,1097.599976,71.1968,0.11,0.04
29/05/98,0.08,0.07,1090.819946,70.5285,0.12,0.08
01/06/98,0.28,0.1,1090.97998,71.3415,0.48,0.12
02/06/98,0.35,0.08,1093.219971,70.5285,0.61,0.12
03/06/98,0.14,0,1082.72998,68.4959,0.22,0.08
04/06/98,0.42,0.06,1094.829956,69.5122,0.37,0.13
05/06/98,0.87,0.31,1113.859985,72.3577,0.58,0.28
08/06/98,0.86,0.68,1115.719971,72.1545,0.68,0.56
09/06/98,0.99,0.77,1118.410034,71.3415,0.75,0.62
10/06/98,0.75,0.42,1112.280029,69.7154,0.43,0.33
11/06/98,0.07,0.28,1094.579956,66.4634,0.03,0.12
