NHMNL5,NHMNL10,Dates,SP5,SP10,Price
0.28,0.32,14/10/14,0,0.03,1877.699951
0.01,0,15/10/14,0.01,0.01,1862.48999
1,0.33,16/10/14,0.08,0,1862.76001
1,0.71,17/10/14,0.65,0.03,1886.76001
0.99,0.94,20/10/14,0.91,0.19,1904.01001
1,1,21/10/14,1,0.21,1941.280029
0.94,0.99,22/10/14,0.99,0.35,1927.109985
0.67,1,23/10/14,0.98,0.89,1950.819946
0.65,0.99,24/10/14,0.97,1,1964.579956
0.52,0.99,27/10/14,0.77,0.99,1961.630005
0.8,1,28/10/14,0.96,1,1985.050049
0.75,0.96,29/10/14,0.91,0.99,1982.300049
0.83,0.87,30/10/14,0.89,0.98,1994.650024
0.95,0.97,31/10/14,0.95,0.98,2018.050049
0.61,0.9,03/11/14,0.9,0.93,2017.810059
0.34,0.61,04/11/14,0.86,0.95,2012.099976
0.54,0.76,05/11/14,0.85,0.91,2023.569946
0.05,0.61,06/11/14,0.61,0.9,2031.209961
0.25,0.63,07/11/14,0.65,0.9,2031.920044
0.68,0.51,10/11/14,0.81,0.84,2038.26001
0.41,0.51,11/11/14,0.66,0.85,2039.680054
0.39,0.29,12/11/14,0.55,0.78,2038.25
0.44,0.07,13/11/14,0.56,0.7,2039.329956
0.18,0.11,14/11/14,0.47,0.7,2039.819946
0.25,0.34,17/11/14,0.47,0.74,2041.319946
0.62,0.33,18/11/14,0.65,0.73,2051.800049
0.29,0.23,19/11/14,0.57,0.64,2048.719971
0.58,0.37,20/11/14,0.6,0.68,2052.75
0.94,0.6,21/11/14,0.76,0.72,2063.5
0.51,0.42,24/11/14,0.73,0.74,2069.409912
0.93,0.71,25/11/14,0.75,0.72,2067.030029
0.69,0.56,26/11/14,0.75,0.76,2072.830078
0.3,0.77,28/11/14,0.48,0.69,2067.560059
0.03,0.09,01/12/14,0.19,0.55,2053.439941
0.07,0.21,02/12/14,0.37,0.56,2066.550049
0.5,0.82,03/12/14,0.42,0.68,2074.330078
0.3,0.54,04/12/14,0.51,0.59,2071.919922
0.94,0.15,05/12/14,0.76,0.51,2075.370117
0.34,0.1,08/12/14,0.3,0.32,2060.310059
0.02,0.02,09/12/14,0.2,0.32,2059.820068
0.05,0.03,10/12/14,0.07,0.16,2026.140015
0.09,0.05,11/12/14,0.1,0.2,2035.329956
0.04,0.09,12/12/14,0.04,0.13,2002.329956
0.08,0.01,15/12/14,0.01,0.04,1989.630005
0.05,0,16/12/14,0.07,0.01,1972.73999
0.83,0.27,17/12/14,0.18,0.14,2012.890015
0.99,0.88,18/12/14,0.96,0.34,2061.22998
0.99,0.96,19/12/14,1,0.52,2070.649902
0.99,0.98,22/12/14,1,0.6,2078.540039
0.94,0.98,23/12/14,0.97,0.84,2082.169922
0.49,0.97,24/12/14,0.72,0.79,2081.879883
0.5,0.99,26/12/14,0.67,0.95,2088.77002
0.21,0.97,29/12/14,0.55,0.96,2090.570068
0.24,0.99,30/12/14,0.34,0.96,2080.350098
0.36,0.9,31/12/14,0.14,0.75,2058.899902
0.1,0.15,02/01/15,0.13,0.33,2058.199951
0.32,0.06,05/01/15,0.02,0.14,2020.579956
0.14,0.12,06/01/15,0.01,0.06,2002.609985
0.44,0.12,07/01/15,0.15,0.13,2025.900024
0.89,0.52,08/01/15,0.47,0.24,2062.139893
0.83,0.23,09/01/15,0.77,0.18,2044.810059
0.53,0.44,12/01/15,0.78,0.12,2028.26001
0.41,0.26,13/01/15,0.36,0.14,2023.030029
0.02,0.05,14/01/15,0.09,0.19,2011.27002
0.42,0.57,15/01/15,0.09,0.09,1992.670044
0.79,0.8,16/01/15,0.33,0.43,2019.420044
0.66,0.74,20/01/15,0.43,0.63,2022.550049
0.89,0.34,21/01/15,0.76,0.53,2032.119995
0.88,0.62,22/01/15,0.97,0.47,2063.149902
0.84,0.85,23/01/15,0.88,0.55,2051.820068
0.68,0.86,26/01/15,0.89,0.76,2057.090088
0.83,0.76,27/01/15,0.4,0.55,2029.550049
0.45,0.95,28/01/15,0.05,0.37,2002.160034
0.09,0.44,29/01/15,0.2,0.74,2021.25
0.29,0.38,30/01/15,0.05,0.28,1994.98999
0.31,0.49,02/02/15,0.37,0.44,2020.849976
0.4,0.71,03/02/15,0.89,0.63,2050.030029
0.74,0.24,04/02/15,0.69,0.29,2041.51001
0.73,0.26,05/02/15,0.95,0.58,2062.52002
0.47,0.26,06/02/15,0.87,0.43,2055.469971
0.26,0.17,09/02/15,0.39,0.61,2046.73999
0.38,0.21,10/02/15,0.79,0.86,2068.590088
0.42,0.69,11/02/15,0.51,0.82,2068.530029
0.8,0.78,12/02/15,0.85,0.94,2088.47998
0.85,0.72,13/02/15,0.88,0.88,2096.98999
0.77,0.56,17/02/15,0.81,0.8,2100.340088
0.64,0.63,18/02/15,0.79,0.83,2099.679932
0.46,0.56,19/02/15,0.51,0.73,2097.449951
0.49,0.76,20/02/15,0.56,0.8,2110.300049
0.51,0.77,23/02/15,0.5,0.83,2109.659912
0.59,0.79,24/02/15,0.58,0.75,2115.47998
0.47,0.62,25/02/15,0.59,0.72,2113.860107
0.38,0.41,26/02/15,0.37,0.58,2110.73999
0.28,0.29,27/02/15,0.3,0.43,2104.5
0.39,0.48,02/03/15,0.4,0.48,2117.389893
0.29,0.32,03/03/15,0.28,0.42,2107.780029
0.24,0.25,04/03/15,0.24,0.36,2098.530029
0.47,0.27,05/03/15,0.3,0.27,2101.040039
0.18,0.2,06/03/15,0.13,0.19,2071.26001
0.23,0.1,09/03/15,0.19,0.19,2079.429932
0.14,0.07,10/03/15,0.08,0.06,2044.160034
0.17,0.12,11/03/15,0.06,0.06,2040.23999
0.71,0.53,12/03/15,0.28,0.17,2065.949951
0.52,0.16,13/03/15,0.18,0.07,2053.399902
0.9,0.54,16/03/15,0.86,0.22,2081.189941
0.81,0.56,17/03/15,0.83,0.23,2074.280029
0.75,0.76,18/03/15,0.83,0.33,2099.5
0.89,0.77,19/03/15,0.87,0.51,2089.27002
0.95,0.93,20/03/15,0.73,0.64,2108.100098
0.94,0.96,23/03/15,0.78,0.83,2104.419922
0.32,0.87,24/03/15,0.26,0.78,2091.5
0.33,0.52,25/03/15,0.18,0.3,2061.050049
0.01,0.65,26/03/15,0.1,0.38,2056.149902
0.09,0.46,27/03/15,0.14,0.24,2061.02002
0.68,0.74,30/03/15,0.33,0.48,2086.23999
0.67,0.4,31/03/15,0.51,0.2,2067.889893
0.69,0.41,01/04/15,0.47,0.21,2059.689941
0.79,0.18,02/04/15,0.51,0.16,2066.959961
0.57,0.35,06/04/15,0.32,0.26,2080.620117
0.56,0.54,07/04/15,0.57,0.3,2076.330078
0.69,0.66,08/04/15,0.77,0.65,2081.899902
0.53,0.77,09/04/15,0.77,0.81,2091.179932
0.47,0.73,10/04/15,0.73,0.82,2102.060059
0.63,0.51,13/04/15,0.64,0.45,2092.429932
0.45,0.52,14/04/15,0.62,0.71,2095.840088
0.6,0.69,15/04/15,0.62,0.86,2106.629883
0.31,0.44,16/04/15,0.46,0.8,2104.98999
0.2,0.24,17/04/15,0.27,0.42,2081.179932
0.49,0.48,20/04/15,0.52,0.67,2100.399902
0.37,0.48,21/04/15,0.28,0.58,2097.290039
0.59,0.48,22/04/15,0.49,0.59,2107.959961
0.82,0.55,23/04/15,0.83,0.54,2112.929932
0.69,0.53,24/04/15,0.68,0.71,2117.689941
0.63,0.6,27/04/15,0.6,0.58,2108.919922
0.49,0.38,28/04/15,0.55,0.52,2114.76001
0.24,0.48,29/04/15,0.33,0.45,2106.850098
0.19,0.53,30/04/15,0.17,0.47,2085.51001
0.24,0.44,01/05/15,0.44,0.53,2108.290039
0.56,0.49,04/05/15,0.46,0.65,2114.48999
0.44,0.37,05/05/15,0.25,0.3,2089.459961
0.45,0.19,06/05/15,0.35,0.2,2080.149902
0.4,0.25,07/05/15,0.24,0.22,2088
0.59,0.47,08/05/15,0.47,0.51,2116.100098
0.68,0.57,11/05/15,0.66,0.32,2105.330078
0.59,0.4,12/05/15,0.7,0.34,2099.120117
0.71,0.66,13/05/15,0.58,0.59,2098.47998
0.66,0.72,14/05/15,0.5,0.58,2121.100098
0.68,0.65,15/05/15,0.69,0.53,2122.72998
0.88,0.75,18/05/15,0.82,0.8,2129.199951
0.78,0.84,19/05/15,0.82,0.87,2127.830078
0.53,0.82,20/05/15,0.5,0.78,2125.850098
0.42,0.54,21/05/15,0.56,0.6,2130.820068
0.23,0.52,22/05/15,0.36,0.69,2126.060059
0.06,0.45,26/05/15,0.18,0.44,2104.199951
0.22,0.53,27/05/15,0.4,0.74,2123.47998
0.31,0.31,28/05/15,0.23,0.38,2120.790039
0.36,0.3,29/05/15,0.19,0.27,2107.389893
0.75,0.28,01/06/15,0.57,0.26,2111.72998
0.53,0.34,02/06/15,0.19,0.25,2109.600098
0.71,0.46,03/06/15,0.26,0.28,2114.070068
0.33,0.28,04/06/15,0.2,0.12,2095.840088
0.12,0.21,05/06/15,0.16,0.12,2092.830078
0.12,0.49,08/06/15,0.11,0.17,2079.280029
0.04,0.23,09/06/15,0.09,0.05,2080.149902
0.83,0.66,10/06/15,0.63,0.25,2105.199951
0.9,0.66,11/06/15,0.7,0.41,2108.860107
0.67,0.43,12/06/15,0.66,0.23,2094.110107
0.65,0.3,15/06/15,0.48,0.15,2084.429932
0.27,0.37,16/06/15,0.25,0.24,2096.290039
0.54,0.75,17/06/15,0.27,0.46,2100.439941
0.95,0.91,18/06/15,0.84,0.77,2121.23999
0.94,0.88,19/06/15,0.82,0.8,2109.98999
0.97,0.91,22/06/15,0.82,0.86,2122.850098
0.81,0.72,23/06/15,0.79,0.68,2124.199951
0.23,0.61,24/06/15,0.18,0.39,2108.580078
0.15,0.63,25/06/15,0.27,0.53,2102.310059
0.01,0.48,26/06/15,0.12,0.64,2101.48999
0,0.04,29/06/15,0,0.05,2057.639893
0.02,0.07,30/06/15,0.05,0.08,2063.110107
0.13,0.08,01/07/15,0.13,0.03,2077.419922
0.67,0.2,02/07/15,0.14,0.13,2076.780029
0.89,0.02,06/07/15,0.66,0.03,2068.76001
0.29,0.01,07/07/15,0.79,0.06,2081.340088
0.28,0.09,08/07/15,0.09,0.03,2046.680054
0.41,0.35,09/07/15,0.14,0.05,2051.310059
0.97,0.76,10/07/15,0.61,0.25,2076.620117
1,0.96,13/07/15,0.82,0.9,2099.600098
0.99,0.93,14/07/15,1,0.93,2108.949951
0.85,0.84,15/07/15,0.99,0.83,2107.399902
0.65,0.74,16/07/15,0.98,0.96,2124.290039
0.05,0.67,17/07/15,0.88,0.99,2126.639893
0.01,0.69,20/07/15,0.8,0.94,2128.280029
0.08,0.59,21/07/15,0.68,1,2119.209961
0.01,0.11,22/07/15,0.28,0.99,2114.149902
0.15,0.08,23/07/15,0.17,0.78,2102.149902
0.06,0.01,24/07/15,0.04,0.29,2079.649902
0.01,0,27/07/15,0.04,0.09,2067.639893
0.85,0.13,28/07/15,0.22,0.39,2093.25
0.98,0.48,29/07/15,0.57,0.36,2108.570068
1,0.86,30/07/15,0.89,0.32,2108.629883
1,0.9,31/07/15,0.96,0.25,2103.840088
0.74,0.64,03/08/15,0.52,0.27,2098.040039
0.19,0.88,04/08/15,0.23,0.27,2093.320068
0.12,0.74,05/08/15,0.32,0.44,2099.840088
0.01,0.79,06/08/15,0.19,0.51,2083.560059
0.25,0.92,07/08/15,0.18,0.6,2077.570068
0.82,0.88,10/08/15,0.65,0.61,2104.179932
0.59,0.18,11/08/15,0.24,0.2,2084.070068
0.85,0.09,12/08/15,0.48,0.23,2086.050049
0.88,0.22,13/08/15,0.57,0.26,2083.389893
0.28,0.69,14/08/15,0.28,0.43,2091.540039
0.78,0.62,17/08/15,0.82,0.62,2102.439941
0.89,0.71,18/08/15,0.68,0.44,2096.919922
0.08,0.62,19/08/15,0.41,0.44,2079.610107
0.02,0.09,20/08/15,0.01,0.06,2035.72998
0,0,21/08/15,0,0,1970.890015
0,0,24/08/15,0,0,1893.209961
0.49,0.31,25/08/15,0,0,1867.609985
0.93,0.15,26/08/15,0.03,0.02,1940.51001
1,0.68,27/08/15,0.77,0.04,1987.660034
1,0.71,28/08/15,1,0.04,1988.869995
0.94,0.7,31/08/15,1,0.04,1972.180054
0.88,0.9,01/09/15,0.13,0.02,1913.849976
0.32,0.95,02/09/15,0.09,0.08,1948.859985
0.49,1,03/09/15,0.1,0.34,1951.130005
0.17,1,04/09/15,0.07,0.84,1921.219971
0.76,0.92,08/09/15,0.96,1,1969.410034
0.66,0.9,09/09/15,0.44,0.56,1942.040039
0.23,0.3,10/09/15,0.52,0.19,1952.290039
0.55,0.2,11/09/15,0.94,0.25,1961.050049
0.23,0.31,14/09/15,0.3,0.37,1953.030029
0.42,0.66,15/09/15,0.92,0.98,1978.089966
0.77,0.69,16/09/15,0.94,0.92,1995.310059
0.9,0.61,17/09/15,0.88,0.87,1990.199951
0.54,0.65,18/09/15,0.58,0.85,1958.030029
0.47,0.36,21/09/15,0.37,0.54,1966.969971
0.11,0.12,22/09/15,0.06,0.58,1942.73999
0.08,0.18,23/09/15,0.08,0.48,1938.76001
0.08,0.07,24/09/15,0.18,0.25,1932.23999
0.34,0.45,25/09/15,0.14,0.33,1931.339966
0.06,0.03,28/09/15,0.05,0.08,1881.77002
0.12,0.02,29/09/15,0.07,0.07,1884.089966
0.92,0.09,30/09/15,0.39,0.11,1920.030029
0.44,0.37,01/10/15,0.48,0.24,1923.819946
0.95,0.15,02/10/15,0.98,0.48,1951.359985
0.98,0.91,05/10/15,0.99,0.9,1987.050049
0.9,0.91,06/10/15,0.95,0.87,1979.920044
0.89,0.97,07/10/15,0.97,0.97,1995.829956
0.94,0.88,08/10/15,0.94,0.99,2013.430054
0.56,0.98,09/10/15,0.82,1,2014.890015
0.62,0.97,12/10/15,0.87,1,2017.459961
0.52,0.9,13/10/15,0.62,0.97,2003.689941
0.36,0.86,14/10/15,0.31,0.94,1994.23999
0.44,0.92,15/10/15,0.64,0.94,2023.859985
0.49,0.55,16/10/15,0.7,0.85,2033.109985
0.53,0.59,19/10/15,0.84,0.88,2033.660034
0.64,0.56,20/10/15,0.86,0.76,2030.77002
0.48,0.4,21/10/15,0.49,0.64,2018.939941
0.47,0.46,22/10/15,0.74,0.77,2052.51001
0.5,0.48,23/10/15,0.88,0.88,2075.149902
0.4,0.42,26/10/15,0.87,0.92,2071.179932
0.29,0.31,27/10/15,0.89,0.93,2065.889893
0.56,0.6,28/10/15,0.84,0.9,2090.350098
0.52,0.52,29/10/15,0.61,0.84,2089.409912
0.54,0.43,30/10/15,0.54,0.77,2079.360107
0.78,0.54,02/11/15,0.84,0.95,2104.050049
0.5,0.66,03/11/15,0.69,0.97,2109.790039
0.47,0.52,04/11/15,0.6,0.8,2102.310059
0.42,0.37,05/11/15,0.69,0.6,2099.929932
0.34,0.45,06/11/15,0.43,0.62,2099.199951
0.22,0.61,09/11/15,0.17,0.56,2078.580078
0.32,0.28,10/11/15,0.27,0.42,2081.719971
0.3,0.22,11/11/15,0.22,0.4,2075
0.2,0.11,12/11/15,0.08,0.23,2045.969971
0.18,0.05,13/11/15,0.07,0.11,2023.040039
0.26,0.13,16/11/15,0.21,0.14,2053.189941
0.45,0.21,17/11/15,0.28,0.16,2050.439941
0.8,0.37,18/11/15,0.82,0.42,2083.580078
0.87,0.5,19/11/15,0.92,0.41,2081.23999
0.7,0.6,20/11/15,0.76,0.59,2089.169922
0.66,0.47,23/11/15,0.77,0.55,2086.590088
0.62,0.7,24/11/15,0.48,0.61,2089.139893
0.68,0.9,25/11/15,0.51,0.72,2088.870117
0.7,0.91,27/11/15,0.44,0.88,2090.110107
0.66,0.86,30/11/15,0.4,0.61,2080.409912
0.65,0.84,01/12/15,0.6,0.79,2102.629883
0.27,0.51,02/12/15,0.36,0.42,2079.51001
0.16,0.23,03/12/15,0.14,0.2,2049.620117
0.15,0.22,04/12/15,0.59,0.5,2091.689941
0.05,0.07,07/12/15,0.22,0.41,2077.070068
0.11,0.04,08/12/15,0.32,0.23,2063.590088
0.52,0.16,09/12/15,0.47,0.17,2047.619995
0.63,0.17,10/12/15,0.15,0.18,2052.22998
0.29,0.04,11/12/15,0.04,0.13,2012.369995
0.11,0.01,14/12/15,0.15,0.12,2021.939941
0.51,0.31,15/12/15,0.47,0.21,2043.410034
0.66,0.73,16/12/15,0.73,0.66,2073.070068
0.9,0.58,17/12/15,0.76,0.17,2041.890015
0.95,0.74,18/12/15,0.3,0.13,2005.550049
0.4,0.86,21/12/15,0.26,0.19,2021.150024
0.64,0.79,22/12/15,0.19,0.46,2038.969971
0.88,0.85,23/12/15,0.74,0.63,2064.290039
0.93,0.97,24/12/15,0.91,0.8,2060.98999
0.86,0.98,28/12/15,0.77,0.69,2056.5
0.74,0.87,29/12/15,0.85,0.7,2078.360107
0.42,0.75,30/12/15,0.47,0.42,2063.360107
0.26,0.8,31/12/15,0.3,0.53,2043.939941
0.16,0.73,04/01/16,0.13,0.57,2012.660034
0.17,0.74,05/01/16,0.05,0.46,2016.709961
0.07,0.11,06/01/16,0.04,0.19,1990.26001
0.02,0.02,07/01/16,0.03,0.06,1943.089966
0.03,0.01,08/01/16,0.05,0.04,1922.030029
0.02,0.01,11/01/16,0.05,0.06,1923.670044
0.05,0.01,12/01/16,0.16,0.04,1938.680054
0.11,0.01,13/01/16,0.15,0.02,1890.280029
0.19,0.01,14/01/16,0.52,0.1,1921.839966
0.05,0.01,15/01/16,0.19,0.08,1880.329956
0.21,0.03,19/01/16,0.09,0.06,1881.329956
0,0,20/01/16,0.27,0.08,1859.329956
0.99,0.97,21/01/16,0.11,0.18,1868.98999
0.99,0.97,22/01/16,0.71,0.42,1906.900024
0.98,0.97,25/01/16,0.49,0.24,1877.079956
1,0.97,26/01/16,0.91,0.29,1903.630005
0.71,0.99,27/01/16,0.64,0.48,1882.949951
0.32,0.98,28/01/16,0.39,0.32,1893.359985
0.81,0.99,29/01/16,0.97,0.85,1940.23999
0.78,0.99,01/02/16,0.76,0.84,1939.380005
0.38,1,02/02/16,0.67,0.74,1903.030029
0.32,0.33,03/02/16,0.64,0.73,1912.530029
0.39,0.54,04/02/16,0.29,0.56,1915.449951
0.22,0.51,05/02/16,0.07,0.52,1880.050049
0.08,0.1,08/02/16,0.17,0.19,1853.439941
0.17,0.1,09/02/16,0.07,0.31,1852.209961
0.28,0.42,10/02/16,0.05,0.24,1851.859985
0.03,0.06,11/02/16,0.19,0.1,1829.079956
0.92,0.23,12/02/16,0.62,0.14,1864.780029
0.94,0.64,16/02/16,0.9,0.49,1895.579956
0.79,0.81,17/02/16,0.99,0.64,1926.819946
0.96,0.55,18/02/16,0.99,0.53,1917.829956
0.74,0.72,19/02/16,0.9,0.72,1917.780029
0.56,0.91,22/02/16,0.89,0.98,1945.5
0.55,0.92,23/02/16,0.42,0.9,1921.27002
0.4,0.71,24/02/16,0.57,0.94,1929.800049
0.73,0.96,25/02/16,0.73,0.98,1951.699951
0.68,0.75,26/02/16,0.48,0.94,1948.050049
0.52,0.59,29/02/16,0.54,0.65,1932.22998
0.71,0.56,01/03/16,0.9,0.76,1978.349976
0.42,0.56,02/03/16,0.75,0.86,1986.449951
0.67,0.7,03/03/16,0.9,0.91,1993.400024
0.79,0.74,04/03/16,0.98,0.78,1999.98999
0.62,0.62,07/03/16,0.7,0.94,2001.76001
0.65,0.73,08/03/16,0.38,0.74,1979.26001
0.54,0.52,09/03/16,0.45,0.66,1989.26001
0.41,0.55,10/03/16,0.36,0.69,1989.569946
0.62,0.66,11/03/16,0.67,0.97,2022.189941
0.39,0.49,14/03/16,0.85,0.69,2019.640015
0.38,0.5,15/03/16,0.72,0.62,2015.930054
0.63,0.49,16/03/16,0.81,0.63,2027.219971
0.83,0.69,17/03/16,0.61,0.69,2040.589966
0.83,0.7,18/03/16,0.73,0.75,2049.580078
0.46,0.36,21/03/16,0.77,0.91,2051.600098
0.37,0.37,22/03/16,0.69,0.85,2049.800049
0.23,0.41,23/03/16,0.45,0.75,2036.709961
0.24,0.34,24/03/16,0.35,0.55,2035.939941
0.61,0.54,28/03/16,0.35,0.58,2037.050049
0.87,0.77,29/03/16,0.53,0.7,2055.01001
0.87,0.75,30/03/16,0.75,0.68,2063.949951
0.85,0.4,31/03/16,0.72,0.59,2059.73999
0.81,0.56,01/04/16,0.81,0.6,2072.780029
0.36,0.73,04/04/16,0.57,0.58,2066.129883
0.24,0.56,05/04/16,0.32,0.43,2045.170044
0.41,0.67,06/04/16,0.54,0.65,2066.659912
0.26,0.57,07/04/16,0.24,0.5,2041.910034
0.34,0.53,08/04/16,0.31,0.52,2047.599976
0.54,0.29,11/04/16,0.46,0.35,2041.98999
0.45,0.27,12/04/16,0.41,0.43,2061.719971
0.58,0.33,13/04/16,0.88,0.6,2082.419922
0.43,0.28,14/04/16,0.77,0.5,2082.780029
0.38,0.31,15/04/16,0.85,0.57,2080.72998
0.62,0.63,18/04/16,0.75,0.82,2094.340088
0.79,0.66,19/04/16,0.61,0.65,2100.800049
0.6,0.6,20/04/16,0.64,0.88,2102.399902
0.45,0.33,21/04/16,0.53,0.77,2091.47998
0.26,0.31,22/04/16,0.45,0.82,2091.580078
0.15,0.25,25/04/16,0.34,0.59,2087.790039
0.33,0.34,26/04/16,0.35,0.47,2091.699951
0.69,0.5,27/04/16,0.51,0.51,2095.149902
0.69,0.49,28/04/16,0.31,0.36,2075.810059
0.67,0.27,29/04/16,0.24,0.26,2065.300049
0.68,0.28,02/05/16,0.38,0.29,2081.429932
0.29,0.31,03/05/16,0.2,0.22,2063.370117
0.48,0.54,04/05/16,0.24,0.22,2051.120117
0.69,0.67,05/05/16,0.32,0.21,2050.629883
0.54,0.73,06/05/16,0.24,0.27,2057.139893
0.87,0.78,09/05/16,0.42,0.25,2058.689941
0.82,0.74,10/05/16,0.77,0.32,2084.389893
0.38,0.41,11/05/16,0.58,0.31,2064.459961
0.28,0.44,12/05/16,0.53,0.41,2064.110107
0.14,0.28,13/05/16,0.35,0.22,2046.609985
0.19,0.55,16/05/16,0.27,0.44,2066.659912
0.27,0.27,17/05/16,0.27,0.38,2047.209961
0.25,0.2,18/05/16,0.28,0.38,2047.630005
0.29,0.18,19/05/16,0.4,0.27,2040.040039
0.3,0.15,20/05/16,0.32,0.35,2052.320068
0.53,0.14,23/05/16,0.52,0.19,2048.040039
0.77,0.36,24/05/16,0.77,0.54,2076.060059
0.85,0.49,25/05/16,0.95,0.64,2090.540039
0.65,0.5,26/05/16,0.86,0.76,2090.100098
0.74,0.41,27/05/16,0.95,0.65,2099.060059
0.62,0.7,31/05/16,0.67,0.84,2096.949951
0.56,0.78,01/06/16,0.53,0.85,2099.330078
0.77,0.82,02/06/16,0.6,0.9,2105.26001
0.86,0.83,03/06/16,0.45,0.76,2099.129883
0.79,0.84,06/06/16,0.57,0.89,2109.409912
0.81,0.8,07/06/16,0.57,0.62,2112.129883
0.92,0.86,08/06/16,0.58,0.56,2119.120117
0.39,0.76,09/06/16,0.6,0.53,2115.47998
0.21,0.63,10/06/16,0.25,0.32,2096.070068
0.07,0.36,13/06/16,0.06,0.19,2079.060059
0.02,0.2,14/06/16,0.06,0.17,2075.320068
0.15,0.29,15/06/16,0.05,0.11,2071.5
0.18,0.17,16/06/16,0.16,0.18,2077.98999
0.53,0.2,17/06/16,0.32,0.07,2071.219971
0.91,0.26,20/06/16,0.49,0.15,2083.25
0.52,0.11,21/06/16,0.62,0.14,2088.899902
0.62,0.25,22/06/16,0.48,0.15,2085.449951
0.78,0.61,23/06/16,0.9,0.49,2113.320068
0.31,0.55,24/06/16,0.05,0.03,2037.410034
0.16,0.44,27/06/16,0,0.01,2000.540039
0.72,0.69,28/06/16,0.06,0.11,2036.089966
0.81,0.88,29/06/16,0.1,0.3,2070.77002
0.97,0.89,30/06/16,0.97,0.59,2098.860107
0.99,0.89,01/07/16,1,0.53,2102.949951
0.73,0.79,05/07/16,0.94,0.37,2088.550049
0.21,0.77,06/07/16,0.73,0.46,2099.72998
0.01,0.38,07/07/16,0.39,0.22,2097.899902
0.11,0.85,08/07/16,0.7,0.99,2129.899902
0.93,0.91,11/07/16,0.9,1,2137.159912
0.79,0.82,12/07/16,0.94,0.98,2152.139893
0.74,0.3,13/07/16,0.97,0.93,2152.429932
0.21,0.16,14/07/16,0.77,0.85,2163.75
0.01,0.08,15/07/16,0.69,0.82,2161.73999
0.02,0.15,18/07/16,0.57,0.92,2166.889893
0.15,0.21,19/07/16,0.52,0.86,2163.780029
0.23,0.53,20/07/16,0.49,0.91,2173.02002
0.66,0.16,21/07/16,0.41,0.62,2165.169922
0.93,0.14,22/07/16,0.48,0.66,2175.030029
0.54,0.13,25/07/16,0.43,0.46,2168.47998
0.49,0.37,26/07/16,0.36,0.47,2169.179932
0.64,0.34,27/07/16,0.42,0.35,2166.580078
0.39,0.66,28/07/16,0.32,0.38,2170.060059
0.9,0.88,29/07/16,0.47,0.38,2173.600098
0.5,0.7,01/08/16,0.43,0.39,2170.840088
0.07,0.2,02/08/16,0.29,0.21,2157.030029
0.11,0.21,03/08/16,0.31,0.34,2163.790039
0.06,0.28,04/08/16,0.29,0.25,2164.25
0.56,0.72,05/08/16,0.6,0.51,2182.870117
0.91,0.49,08/08/16,0.75,0.48,2180.889893
0.93,0.45,09/08/16,0.69,0.55,2181.73999
0.71,0.47,10/08/16,0.59,0.4,2175.48999
0.4,0.31,11/08/16,0.45,0.5,2185.790039
0.35,0.35,12/08/16,0.46,0.52,2184.050049
0.67,0.87,15/08/16,0.57,0.74,2190.149902
0.21,0.65,16/08/16,0.44,0.55,2178.149902
0.12,0.34,17/08/16,0.36,0.63,2182.219971
0.43,0.28,18/08/16,0.45,0.4,2187.02002
0.12,0.26,19/08/16,0.3,0.39,2183.870117
0.41,0.22,22/08/16,0.5,0.38,2182.639893
0.96,0.62,23/08/16,0.51,0.51,2186.899902
0.25,0.17,24/08/16,0.24,0.27,2175.439941
0.39,0.31,25/08/16,0.25,0.24,2172.469971
0.8,0.31,26/08/16,0.2,0.18,2169.040039
0.21,0.62,29/08/16,0.32,0.41,2180.379883
0.76,0.68,30/08/16,0.43,0.32,2176.120117
0.46,0.31,31/08/16,0.4,0.22,2170.949951
0.06,0.22,01/09/16,0.46,0.25,2170.860107
0.75,0.81,02/09/16,0.4,0.38,2179.97998
0.86,0.53,06/09/16,0.64,0.41,2186.47998
0.98,0.85,07/09/16,0.75,0.54,2186.159912
0.97,0.71,08/09/16,0.65,0.53,2181.300049
0.03,0.11,09/09/16,0.01,0.02,2127.810059
0.01,0.11,12/09/16,0.09,0.18,2159.040039
0.01,0.11,13/09/16,0.01,0.01,2127.02002
0.07,0.23,14/09/16,0.02,0.02,2125.77002
0.53,0.46,15/09/16,0.82,0.2,2147.26001
0.56,0.09,16/09/16,0.15,0.06,2139.159912
0.77,0.1,19/09/16,0.71,0.02,2139.120117
0.5,0.09,20/09/16,0.75,0.03,2139.76001
0.58,0.18,21/09/16,0.78,0.28,2163.120117
0.93,0.84,22/09/16,0.91,0.87,2177.179932
0.48,0.67,23/09/16,0.84,0.56,2164.689941
0.59,0.64,26/09/16,0.54,0.74,2146.100098
0.45,0.67,27/09/16,0.35,0.81,2159.929932
0.31,0.69,28/09/16,0.3,0.74,2171.370117
0.56,0.63,29/09/16,0.18,0.61,2151.129883
0.71,0.61,30/09/16,0.81,0.78,2168.27002
0.46,0.61,03/10/16,0.41,0.72,2161.199951
0.33,0.42,04/10/16,0.11,0.28,2150.48999
0.56,0.33,05/10/16,0.6,0.23,2159.72998
0.34,0.48,06/10/16,0.26,0.35,2160.77002
0.4,0.44,07/10/16,0.26,0.52,2153.73999
0.77,0.69,10/10/16,0.7,0.46,2163.659912
0.15,0.19,11/10/16,0.11,0.11,2136.72998
