tick,price
53049,1264.4
53050,1264.4
53051,1264
53052,1264
53053,1264
53054,1264
53055,1264
53056,1264
53057,1264.2
53058,1264.2
53059,1264.2
53060,1264.2
53061,1264.2
53062,1264.2
53063,1264.2
53064,1264.2
53065,1264.2
53066,1264.2
53067,1264.2
53068,1264.2
53069,1264.2
53070,1264.2
53071,1264.2
53072,1264.2
53073,1264.2
53074,1264.2
53075,1264.2
53076,1264.2
53077,1264.2
53078,1264.2
53079,1264.2
53080,1264.2
53081,1264.2
53082,1264.2
53083,1264.2
53084,1264.2
53085,1264.2
53086,1264.2
53087,1264.2
53088,1264.2
53089,1264.2
53090,1264.2
53091,1264.2
53092,1264.2
53093,1264.2
53094,1264.2
53095,1264.2
53096,1264.2
53097,1264.2
53098,1264.2
53099,1264.2
53100,1264.2
53101,1264.2
53102,1264.2
53103,1264.2
53104,1264.2
53105,1264.2
53106,1264.2
53107,1264.2
53108,1264.2
53109,1264.2
53110,1264.2
53111,1264
53112,1264
53113,1264
53114,1264
53115,1264
53116,1264
53117,1264
53118,1264
53119,1264
53120,1264
53121,1264
53122,1264
53123,1264
53124,1264
53125,1264
53126,1264
53127,1264
53128,1264
53129,1264
53130,1264
53131,1264
53132,1264
53133,1264
53134,1264
53135,1264
53136,1264
53137,1264
53138,1264
53139,1264
53140,1264
53141,1264
53142,1264
53143,1264
53144,1264
53145,1264
53146,1264
53147,1264
53148,1264
53149,1264
53150,1264
53151,1264
53152,1264
53153,1264
53154,1264
53155,1264
53156,1264
53157,1264
53158,1264
53159,1264.2
53160,1264.2
53161,1264.2
53162,1264.2
53163,1264.2
53164,1264.2
53165,1264.2
53166,1264
53167,1264
53168,1264
53169,1264
53170,1264.2
53171,1264.2
53172,1264.2
53173,1264.2
53174,1264.2
53175,1264.2
53176,1264.2
53177,1264.2
53178,1264.2
53179,1264.2
53180,1264.2
53181,1264.2
53182,1264.2
53183,1264.2
53184,1264.2
53185,1264.2
53186,1264.2
53187,1264.2
53188,1264
53189,1264
53190,1264
53191,1264
53192,1264
53193,1264
53194,1264
53195,1264
53196,1264
53197,1264
53198,1264.2
53199,1264.2
53200,1264.2
53201,1264.2
53202,1264.2
53203,1264.2
53204,1264.2
53205,1264.2
53206,1264.4
53207,1264.4
53208,1264.4
53209,1264.4
53210,1264.4
53211,1264
53212,1264
53213,1264
53214,1264
53215,1264
53216,1264
53217,1264
53218,1264
53219,1264
53220,1264
53221,1264
53222,1264
53223,1264
53224,1264
53225,1264
53226,1264
53227,1264
53228,1264
53229,1264
53230,1264
53231,1264
53232,1264
53233,1264
53234,1264
53235,1264
53236,1264
53237,1264
53238,1264.2
53239,1264
53240,1264
53241,1264
53242,1264
53243,1264
53244,1264
53245,1264
53246,1264
53247,1264
53248,1264
53249,1264
53250,1264
53251,1264
53252,1264
53253,1264
53254,1264
53255,1264
53256,1264
53257,1264
53258,1264
53259,1264
53260,1264
53261,1264
53262,1264
53263,1264
53264,1264
53265,1264
53266,1264
53267,1264
53268,1264
53269,1264
53270,1264
53271,1264
53272,1263.8
53273,1263.8
53274,1263.8
53275,1263.8
53276,1263.8
53277,1263.8
53278,1263.8
53279,1263.8
53280,1263.8
53281,1263.8
53282,1263.8
53283,1263.8
53284,1263.8
53285,1263.8
53286,1263.8
53287,1263.8
53288,1263.8
53289,1263.8
53290,1263.8
53291,1264
53292,1264
53293,1264
53294,1264
53295,1264
53296,1264
53297,1264
53298,1264
53299,1264
53300,1263.8
53301,1263.8
53302,1263.8
53303,1263.8
53304,1263.8
53305,1263.8
53306,1263.8
53307,1264
53308,1264
53309,1264
53310,1264
53311,1264
53312,1264
53313,1264
53314,1264
53315,1264
53316,1264
53317,1264
53318,1264
53319,1264
53320,1264
53321,1264
53322,1264
53323,1264
53324,1264.2
53325,1264.2
53326,1264.2
53327,1264.2
53328,1264.2
53329,1264.2
53330,1264.2
53331,1264.2
53332,1264.2
53333,1264.2
53334,1264.2
53335,1264.2
53336,1264.2
53337,1264.2
53338,1264.2
53339,1264.2
53340,1264.2
53341,1264.2
53342,1264.2
53343,1264.2
53344,1264.2
53345,1264.2
53346,1264.2
53347,1264.2
53348,1264.2
53349,1264.2
53350,1264.2
53351,1264.2
53352,1264.2
53353,1264.2
53354,1264.2
53355,1264.2
53356,1264.2
53357,1264.2
53358,1264.2
53359,1264.2
53360,1264.2
53361,1264.2
53362,1264.2
53363,1264.2
53364,1264.2
53365,1264.2
53366,1264.2
53367,1264.2
53368,1264.2
53369,1264.2
53370,1264.2
53371,1264.2
53372,1264.2
53373,1264.2
53374,1264.2
53375,1264.2
53376,1264.2
53377,1264.2
53378,1264.2
53379,1264.2
53380,1264.2
53381,1264.2
53382,1264
53383,1264
53384,1264
53385,1264
53386,1264
53387,1264
53388,1264
53389,1264
53390,1264
53391,1264
53392,1264
53393,1264
53394,1264
53395,1264
53396,1264
53397,1264
53398,1264
53399,1264
53400,1264
53401,1264
53402,1264
53403,1264
53404,1264
53405,1264
53406,1264
53407,1264
53408,1264
53409,1264
53410,1264
53411,1264
53412,1264
53413,1264
53414,1264
53415,1264
53416,1264
53417,1264
53418,1264
53419,1264
53420,1264.2
53421,1264.2
53422,1264.2
53423,1264.2
53424,1264.2
53425,1264.2
53426,1264
53427,1264
53428,1264
53429,1264
53430,1264
53431,1264
53432,1264.2
53433,1264.2
53434,1264.2
53435,1264.2
53436,1264.2
53437,1264
53438,1264
53439,1264
53440,1264
53441,1264
53442,1264
53443,1264
53444,1264
53445,1264
53446,1264.4
53447,1264.4
53448,1264
53449,1264
53450,1264
53451,1264
53452,1264
53453,1264
53454,1264
53455,1264
53456,1264
53457,1264
53458,1264
53459,1264.4
53460,1264
53461,1264
53462,1264
53463,1264
53464,1264
53465,1264
53466,1264
53467,1264
53468,1264
53469,1264
53470,1264
53471,1264
53472,1264
53473,1264
53474,1264
53475,1264
53476,1264
53477,1264
53478,1264
53479,1264
53480,1264
53481,1264
53482,1264
53483,1264
53484,1264
53485,1264
53486,1264
53487,1264
53488,1264
53489,1264
53490,1264
53491,1264.4
53492,1264.4
53493,1264.4
53494,1264.4
53495,1264.4
53496,1264.4
53497,1264.4
53498,1264.4
53499,1264.4
53500,1264.4
53501,1264.4
53502,1264.4
53503,1264.4
53504,1264.4
53505,1264.4
53506,1264.4
53507,1264.4
53508,1264.4
53509,1264.4
53510,1264.4
53511,1264.4
53512,1264.4
53513,1264.4
53514,1264.4
53515,1264.4
53516,1264.4
53517,1264.4
53518,1264.4
53519,1264.4
53520,1264.4
53521,1264.4
53522,1264.4
53523,1264.4
53524,1264.4
53525,1264.4
53526,1264
53527,1264
53528,1264
53529,1264
53530,1264.4
53531,1264.4
53532,1264.4
53533,1264.4
53534,1264.4
53535,1264.4
53536,1264.4
53537,1264.4
53538,1264.4
53539,1264.2
53540,1264.2
53541,1264.2
53542,1264.2
53543,1264.2
53544,1264.2
53545,1264.2
53546,1264.2
53547,1264.2
53548,1264.2
53549,1264.2
53550,1264.2
53551,1264
53552,1264.2
53553,1264.2
53554,1264.2
53555,1264.2
53556,1264
53557,1264
53558,1264
53559,1264
53560,1264
53561,1264
53562,1264
53563,1264
53564,1264
53565,1264
53566,1264
53567,1264
53568,1263.8
53569,1263.8
53570,1264.4
53571,1264.4
53572,1264.4
53573,1264.4
53574,1264.4
53575,1264.4
53576,1264.4
53577,1264.4
53578,1264.4
53579,1264.4
53580,1264.4
53581,1264.4
53582,1264.4
53583,1264.4
53584,1264.4
53585,1264.4
53586,1264.2
53587,1264.2
53588,1264.2
53589,1264.2
53590,1264.2
53591,1264.2
53592,1264.2
53593,1264.2
53594,1264.2
53595,1264.2
53596,1264
53597,1264
53598,1264
53599,1264
53600,1264
53601,1264
53602,1264
53603,1264
53604,1264
53605,1264
53606,1264
53607,1264
53608,1263.8
53609,1263.8
53610,1263.8
53611,1263.8
53612,1263.8
53613,1263.8
53614,1263.8
53615,1264.2
53616,1264.2
53617,1264.2
53618,1264.2
53619,1264.2
53620,1264.2
53621,1264.2
53622,1264.2
53623,1264.2
53624,1264.2
53625,1264.2
53626,1264.2
53627,1264.4
53628,1264.4
53629,1264.4
53630,1264.4
53631,1264.4
53632,1264.4
53633,1264.4
53634,1264.4
53635,1264.4
53636,1264.4
53637,1264.4
53638,1264.4
53639,1264.4
53640,1264.4
53641,1264.4
53642,1264.4
53643,1264.4
53644,1264.4
53645,1264.4
53646,1264.4
53647,1264.4
53648,1264.4
53649,1264.4
53650,1264.4
53651,1264.4
53652,1264.4
53653,1264.4
53654,1264.4
53655,1264.4
53656,1264.4
53657,1264
53658,1264
53659,1264
53660,1264
53661,1264
53662,1264
53663,1264
53664,1264
53665,1264
53666,1264
53667,1264
53668,1264
53669,1264
53670,1264
53671,1264
53672,1264
53673,1264
53674,1264
53675,1264
53676,1264
53677,1264
53678,1264
53679,1264
53680,1264.4
53681,1264.4
53682,1264.4
53683,1264.4
53684,1264.4
53685,1264.4
53686,1264.4
53687,1264.4
53688,1264.4
53689,1264.4
53690,1264.4
53691,1264.4
53692,1264.4
53693,1264.4
53694,1264.4
53695,1264.4
53696,1264.4
53697,1264.4
53698,1264.4
53699,1264.4
53700,1264.4
53701,1264.4
53702,1264.4
53703,1264.4
53704,1264
53705,1264
53706,1264
53707,1264
53708,1264
53709,1264
53710,1264
53711,1264
53712,1264
53713,1264
53714,1264
53715,1264
53716,1264
53717,1264
53718,1264
53719,1264
53720,1264.2
53721,1264
53722,1264
53723,1264
53724,1264
53725,1264
53726,1264
53727,1264
53728,1264
53729,1264
53730,1264
53731,1264
53732,1264
53733,1264
53734,1264
53735,1264
53736,1264.2
53737,1264.2
53738,1264.2
53739,1264.2
53740,1264.2
53741,1264.2
53742,1264.2
53743,1264.2
53744,1264.2
53745,1264.2
53746,1264.2
53747,1264.2
53748,1264.2
53749,1264.2
53750,1264.2
53751,1264.2
53752,1264.2
53753,1264.2
53754,1264.2
53755,1264.2
53756,1264.2
53757,1264.2
53758,1264.2
53759,1264.2
53760,1264.2
53761,1264.2
53762,1264.2
53763,1264.2
53764,1263.2
53765,1263.2
53766,1263.2
53767,1263.2
53768,1263.2
53769,1264
53770,1264
53771,1264
53772,1264
53773,1264
53774,1264
53775,1264
53776,1264
53777,1264
53778,1264
53779,1264
53780,1264
53781,1264
53782,1264
53783,1264
53784,1264
53785,1264
53786,1264
53787,1264
53788,1264
53789,1264
53790,1264
53791,1264
53792,1264
53793,1264
53794,1264
53795,1264
53796,1264
53797,1264
53798,1264
53799,1264
53800,1264
53801,1264
53802,1264
53803,1264
53804,1264
53805,1264
53806,1264
53807,1264
53808,1264
53809,1264
53810,1264
53811,1264
53812,1264
53813,1264
53814,1264
53815,1264
53816,1264
53817,1264
53818,1264
53819,1264
53820,1264
53821,1264
53822,1264
53823,1264
53824,1264.2
53825,1264.2
53826,1264.2
53827,1263.8
53828,1263.8
53829,1263.8
53830,1263.8
53831,1263.8
53832,1263.8
53833,1263.8
53834,1263.8
53835,1263.8
53836,1263.8
53837,1263.8
53838,1263.8
53839,1263.8
53840,1263.8
53841,1263.8
53842,1263.8
53843,1263.8
53844,1263.8
53845,1263.8
53846,1263.8
53847,1263.8
53848,1263.8
53849,1263.8
53850,1263.8
53851,1263.8
53852,1264
53853,1264
53854,1264
53855,1264
53856,1264
53857,1264
53858,1264
53859,1264
53860,1264
53861,1264
53862,1264
53863,1264
53864,1264
53865,1264
53866,1264
53867,1264
53868,1264
53869,1264
53870,1264
53871,1264
53872,1264
53873,1264
53874,1264
53875,1264
53876,1264
53877,1264
53878,1264
53879,1264
53880,1264
53881,1264
53882,1264
53883,1264
53884,1264
53885,1264
53886,1264
53887,1264.2
53888,1264.2
53889,1264.2
53890,1264.2
53891,1264.2
53892,1264.2
53893,1264.2
53894,1264.2
53895,1264.2
53896,1264.2
53897,1264.2
53898,1264.2
53899,1264.2
53900,1264.2
53901,1264.2
53902,1264.2
53903,1264.2
53904,1264.2
53905,1264.2
53906,1264.2
53907,1264.2
53908,1264.2
53909,1264.2
53910,1264.2
53911,1264.2
53912,1264.2
53913,1264.2
53914,1264.2
53915,1264.2
53916,1264.2
53917,1264.2
53918,1264.2
53919,1264.2
53920,1264.2
53921,1264.2
53922,1264.2
53923,1264.2
53924,1264.2
53925,1264.2
53926,1264.2
53927,1264.2
53928,1264.2
53929,1264.2
53930,1264.2
53931,1264.2
53932,1264.2
53933,1264.2
53934,1264.2
53935,1264.2
53936,1264.2
53937,1264.2
53938,1264.2
53939,1264.2
53940,1264.2
53941,1264.2
53942,1264.2
53943,1264.2
53944,1264.2
53945,1264.2
53946,1264.2
53947,1264.2
53948,1264.2
53949,1264.2
53950,1264.2
53951,1264.2
53952,1264.2
53953,1264.2
53954,1264.2
53955,1264.2
53956,1264.2
53957,1264.2
53958,1264.2
53959,1263.8
53960,1263.8
53961,1263.8
53962,1263.8
53963,1263.8
53964,1263.8
53965,1263.8
53966,1263.8
53967,1263.8
53968,1263.8
53969,1263.8
53970,1263.8
53971,1263.8
53972,1264
53973,1264
53974,1264
53975,1264
53976,1264
53977,1264
53978,1264
53979,1264
53980,1264
53981,1264
53982,1264
53983,1264
53984,1264
53985,1264
53986,1264
53987,1264
53988,1264
53989,1263.8
53990,1263.8
53991,1263.8
53992,1263.8
53993,1263.8
53994,1263.8
53995,1263.8
53996,1263.8
53997,1263.8
53998,1263.8
53999,1263.8
54000,1263.8
54001,1263.8
54002,1263.8
54003,1263.8
54004,1263.8
54005,1263.8
54006,1263.8
54007,1263.8
54008,1264
54009,1264
54010,1264
54011,1264
54012,1264
54013,1264
54014,1264
54015,1264
54016,1264
54017,1264
54018,1264
54019,1264
54020,1264
54021,1264
54022,1264
54023,1264
54024,1264
54025,1264
54026,1264
54027,1264
54028,1264
54029,1264
54030,1264
54031,1264
54032,1264
54033,1263.8
54034,1263.8
54035,1263.8
54036,1263.8
54037,1263.8
54038,1263.8
54039,1263.8
54040,1263.8
54041,1263.8
54042,1263.8
54043,1263.8
54044,1263.8
54045,1263.8
54046,1263.8
54047,1263.8
54048,1263.8
54049,1263.8
54050,1263.8
54051,1263.8
54052,1263.8
54053,1263.8
54054,1263.8
54055,1263.8
54056,1263.8
54057,1263.8
54058,1263.8
54059,1263.8
54060,1263.8
54061,1263.8
54062,1263.8
54063,1263.8
54064,1263.8
54065,1263.8
54066,1263.8
54067,1263.8
54068,1263.8
54069,1263.8
54070,1263.8
54071,1263.8
54072,1263.8
54073,1263.8
54074,1263.8
54075,1263.8
54076,1263.8
54077,1263.8
54078,1263.8
54079,1263.8
54080,1263.8
54081,1263.8
54082,1263.8
54083,1263.8
54084,1263.8
54085,1263.8
54086,1263.8
54087,1264
54088,1264
54089,1264
54090,1264
54091,1264
54092,1264
54093,1264
54094,1264
54095,1263.8
54096,1263.8
54097,1263.8
54098,1263.8
54099,1263.8
54100,1263.8
54101,1263.8
54102,1263.8
54103,1263.8
54104,1264
54105,1264
54106,1264
54107,1264
54108,1264
54109,1264
54110,1264
54111,1264
54112,1264
54113,1264
54114,1264
54115,1264
54116,1264
54117,1264
54118,1264
54119,1264
54120,1264
54121,1264
54122,1263.8
54123,1263.8
54124,1263.8
54125,1263.8
54126,1263.8
54127,1263.8
54128,1263.8
54129,1263.8
54130,1263.8
54131,1263.8
54132,1263.8
54133,1263.8
54134,1263.8
54135,1263.8
54136,1263.8
54137,1263.8
54138,1263.8
54139,1263.8
54140,1263.8
54141,1263.8
54142,1263.8
54143,1263.8
54144,1263.8
54145,1263.8
54146,1263.8
54147,1263.8
54148,1263.8
54149,1263.8
54150,1263.8
54151,1264
54152,1264
54153,1264
54154,1264
54155,1264
54156,1264
54157,1264
54158,1264
54159,1263.8
54160,1263.8
54161,1263.8
54162,1263.8
54163,1263.8
54164,1263.8
54165,1263.8
54166,1263.8
54167,1263.8
54168,1263.8
54169,1263.8
54170,1263.8
54171,1263.8
54172,1263.8
54173,1263.8
54174,1264
54175,1264
54176,1264
54177,1264
54178,1264.2
54179,1264.2
54180,1264.2
54181,1264.2
54182,1264.2
54183,1264.2
54184,1264.2
54185,1264.2
54186,1264.2
54187,1264.2
54188,1264.2
54189,1264.2
54190,1264.2
54191,1264.2
54192,1264.2
54193,1264.2
54194,1264.2
54195,1264.2
54196,1264.2
54197,1264.2
54198,1264.2
54199,1264.2
54200,1264.2
54201,1264.2
54202,1264.2
54203,1263.8
54204,1263.8
54205,1263.8
54206,1263.8
54207,1263.8
54208,1263.8
54209,1263.8
54210,1263.8
54211,1263.8
54212,1263.8
54213,1263.8
54214,1263.8
54215,1263.8
54216,1264
54217,1264
54218,1264
54219,1264
54220,1264
54221,1264
54222,1264
54223,1264
54224,1263.8
54225,1263.8
54226,1264
54227,1264
54228,1264
54229,1264
54230,1264
54231,1264
54232,1264
54233,1264
54234,1264
54235,1264
54236,1264
54237,1264
54238,1264.4
54239,1264.4
54240,1264.4
54241,1264.4
54242,1264.4
54243,1264.4
54244,1264.4
54245,1264.4
54246,1264.4
54247,1264.4
54248,1264.4
54249,1264.4
54250,1264.4
54251,1264.4
54252,1264.4
54253,1264.4
54254,1264.4
54255,1264.4
54256,1263.8
54257,1263.8
54258,1263.8
54259,1263.8
54260,1263.8
54261,1263.8
54262,1264.4
54263,1264.4
54264,1264.4
54265,1264.4
54266,1264.4
54267,1264.4
54268,1264.4
54269,1264.4
54270,1264.4
54271,1264.4
54272,1264.4
54273,1264.4
54274,1264.4
54275,1264.4
54276,1264.4
54277,1264.4
54278,1264.4
54279,1264.4
54280,1264.4
54281,1264.4
54282,1264.4
54283,1264.4
54284,1264.4
54285,1264.4
54286,1264.4
54287,1264.4
54288,1264.4
54289,1264.4
54290,1264.4
54291,1264.4
54292,1264
54293,1264
54294,1264
54295,1264
54296,1264
54297,1264
54298,1264
54299,1264
54300,1264
54301,1264
54302,1264
54303,1264
54304,1264.4
54305,1264.4
54306,1264.4
54307,1264.4
54308,1264.4
54309,1264.4
54310,1264.4
54311,1264.4
54312,1264.4
54313,1264.4
54314,1264.4
54315,1264.4
54316,1264.4
54317,1264.4
54318,1264.4
54319,1264.4
54320,1264.4
54321,1264.4
54322,1264.4
54323,1264.4
54324,1264.4
54325,1264.4
54326,1264.4
54327,1264.4
54328,1264.4
54329,1264.4
54330,1264.4
54331,1264.4
54332,1264.4
54333,1264.4
54334,1264.4
54335,1264.4
54336,1264.4
54337,1264.4
54338,1264.4
54339,1264.4
54340,1264.4
54341,1264.4
54342,1264.4
54343,1264.4
54344,1264
54345,1264
54346,1264
54347,1264
54348,1264
54349,1264
54350,1264
54351,1264
54352,1264
54353,1264
54354,1264
54355,1264
54356,1264
54357,1264
54358,1264
54359,1264
54360,1264
54361,1264
54362,1264
54363,1264.4
54364,1264.4
54365,1264.4
54366,1264.4
54367,1264.4
54368,1264.4
54369,1264.4
54370,1264.4
54371,1264.4
54372,1264.4
54373,1264.4
54374,1264.4
54375,1264.4
54376,1264
54377,1264
54378,1264
54379,1264
54380,1264
54381,1264
54382,1264
54383,1264
54384,1264
54385,1264
54386,1264
54387,1264.4
54388,1264.4
54389,1264.4
54390,1264.4
54391,1264.4
54392,1264.4
54393,1264.4
54394,1264.4
54395,1264.4
54396,1264.4
54397,1264.4
54398,1264.4
54399,1264.4
54400,1264.4
54401,1264.4
54402,1264.4
54403,1264.2
54404,1264.2
54405,1264.2
54406,1264.4
54407,1264.4
54408,1264.4
54409,1264.4
54410,1264.4
54411,1264.4
54412,1264.4
54413,1264.4
54414,1264.4
54415,1264.4
54416,1264.4
54417,1264.4
54418,1264.4
54419,1264.4
54420,1264.2
54421,1264.2
54422,1264.2
54423,1264.4
54424,1264.4
54425,1264.4
54426,1264.4
54427,1264.4
54428,1264.4
54429,1264.4
54430,1264.4
54431,1264.4
54432,1264.4
54433,1264.4
54434,1264.4
54435,1264.4
54436,1264.4
54437,1264.4
54438,1264.6
54439,1264.2
54440,1264.2
54441,1264.2
54442,1264.2
54443,1264.2
54444,1264.2
54445,1264.2
54446,1264.2
54447,1264.2
54448,1264.2
54449,1264.2
54450,1264.2
54451,1264.2
54452,1264.2
54453,1264.2
54454,1264.2
54455,1264.2
54456,1264.2
54457,1264.6
54458,1264.6
54459,1264.6
54460,1264.6
54461,1264.6
54462,1264.6
54463,1264.6
54464,1264.6
54465,1264.6
54466,1264.6
54467,1264.6
54468,1264.6
54469,1264.6
54470,1264.6
54471,1264.6
54472,1264.6
54473,1264.6
54474,1264.6
54475,1264.6
54476,1264.6
54477,1264.6
54478,1264.6
54479,1264.6
54480,1264.6
54481,1264.6
54482,1264.6
54483,1264.6
54484,1264.6
54485,1264.6
54486,1264.6
54487,1264.6
54488,1264.6
54489,1264.4
54490,1264.4
54491,1264.4
54492,1264.4
54493,1264.4
54494,1264.4
54495,1264.4
54496,1264.4
54497,1264.6
54498,1264.6
54499,1264.4
54500,1264.4
54501,1264.4
54502,1264.4
54503,1264.4
54504,1264.4
54505,1264.4
54506,1264.4
54507,1264.4
54508,1264.4
54509,1264.4
54510,1264.4
54511,1264.4
54512,1264.4
54513,1264.4
54514,1264.4
54515,1264.4
54516,1264.4
54517,1264.4
54518,1264.4
54519,1264.4
54520,1264.4
54521,1264.4
54522,1264.4
54523,1264.4
54524,1264.4
54525,1264.6
54526,1264.6
54527,1264.6
54528,1264.6
54529,1264.6
54530,1264.6
54531,1264.6
54532,1264.6
54533,1264.6
54534,1264.6
54535,1264.6
54536,1264.6
54537,1264.6
54538,1264.6
54539,1264.6
54540,1264.6
54541,1264.6
54542,1264.6
54543,1264.6
54544,1264.6
54545,1264.6
54546,1264.6
54547,1264.6
54548,1264.6
54549,1264.6
54550,1264.6
54551,1264.6
54552,1264.6
54553,1264.6
54554,1264.6
54555,1264.6
54556,1264.6
54557,1264.6
54558,1264.6
54559,1264.2
54560,1264.2
54561,1264.2
54562,1264.2
54563,1264.6
54564,1264.6
54565,1264.6
54566,1264.6
54567,1264.6
54568,1264.6
54569,1264.6
54570,1264.6
54571,1264.6
54572,1264.6
54573,1264.6
54574,1264.6
54575,1264.6
54576,1264.6
54577,1264.4
54578,1264.4
54579,1264.4
54580,1264.4
54581,1264.4
54582,1264.4
54583,1264.4
54584,1264.4
54585,1264.4
54586,1264.4
54587,1264.4
54588,1264.4
54589,1264.4
54590,1264.4
54591,1264.4
54592,1264.4
54593,1264.4
54594,1264.6
54595,1264.6
54596,1264.6
54597,1264.6
54598,1264.6
54599,1264.4
54600,1264.4
54601,1264.4
54602,1264.4
54603,1264.4
54604,1264.4
54605,1264.4
54606,1264.4
54607,1264.4
54608,1264.6
54609,1264.6
54610,1264.6
54611,1264.6
54612,1264.6
54613,1264.6
54614,1264.6
54615,1264.6
54616,1264.6
54617,1264.6
54618,1264.6
54619,1264.2
54620,1264.2
54621,1264.2
54622,1264.2
54623,1264.2
54624,1264.2
54625,1264.2
54626,1264.2
54627,1264.2
54628,1264.2
54629,1264.2
54630,1264.2
54631,1264.2
54632,1264.2
54633,1264.2
54634,1264.2
54635,1264.2
54636,1264.2
54637,1264.4
54638,1264.4
54639,1264.4
54640,1264.4
54641,1264.2
54642,1264.2
54643,1264.2
54644,1264.2
54645,1264.2
54646,1264.2
54647,1264.2
54648,1264.2
54649,1264.2
54650,1264.2
54651,1264.2
54652,1264.2
54653,1264.2
54654,1264.2
54655,1264.2
54656,1264.2
54657,1264.2
54658,1264
54659,1264
54660,1264
54661,1264.4
54662,1264.4
54663,1264.4
54664,1264.4
54665,1264.4
54666,1264.4
54667,1264.6
54668,1264.6
54669,1264.6
54670,1264.6
54671,1264.6
54672,1264.6
54673,1264.6
54674,1264.6
54675,1264.6
54676,1264.6
54677,1264.6
54678,1264.6
54679,1264.6
54680,1264.6
54681,1264.6
54682,1264.6
54683,1264.6
54684,1264.6
54685,1264.6
54686,1264.6
54687,1264.6
54688,1264.6
54689,1264.6
54690,1264.6
54691,1264.6
54692,1264.6
54693,1264.6
54694,1264.6
54695,1264.6
54696,1264.6
54697,1264.6
54698,1264.6
54699,1264.2
54700,1264.2
54701,1264.2
54702,1264.2
54703,1264.2
54704,1264.2
54705,1264.2
54706,1264.2
54707,1264.2
54708,1264.2
54709,1264.2
54710,1264
54711,1264
54712,1264
54713,1264
54714,1264
54715,1264
54716,1264
54717,1264
54718,1264
54719,1264
54720,1264
54721,1264
54722,1264
54723,1264
54724,1264
54725,1264
54726,1264
54727,1264
54728,1264
54729,1264
54730,1264
54731,1264
54732,1264
54733,1264
54734,1264
54735,1264
54736,1264
54737,1264
54738,1264
54739,1264
54740,1264
54741,1264
54742,1264
54743,1264.2
54744,1264.2
54745,1264.2
54746,1264.2
54747,1264.2
54748,1264.2
54749,1263.8
54750,1263.8
54751,1263.8
54752,1263.8
54753,1263.8
54754,1263.8
54755,1263.8
54756,1264.2
54757,1264.2
54758,1264.2
54759,1264.4
54760,1264.4
54761,1264.4
54762,1264.4
54763,1264.4
54764,1264.4
54765,1264.4
54766,1264.2
54767,1264.2
54768,1264.2
54769,1264.2
54770,1264.2
54771,1264.2
54772,1264.2
54773,1264.2
54774,1263.8
54775,1263.8
54776,1263.8
54777,1264.2
54778,1264.2
54779,1264.2
54780,1264.2
54781,1264.2
54782,1264.2
54783,1264.2
54784,1264.2
54785,1264.2
54786,1264.2
54787,1264.2
54788,1265.2
54789,1265.2
54790,1265.2
54791,1265.2
54792,1264.6
54793,1264.6
54794,1264.2
54795,1264.2
54796,1264.2
54797,1264.2
54798,1264.2
54799,1264.2
54800,1264.2
54801,1264.2
54802,1264.2
54803,1264.2
54804,1264.2
54805,1264.2
54806,1264.2
54807,1264.2
54808,1264.2
54809,1264.2
54810,1264.2
54811,1264.2
54812,1264.6
54813,1264.6
54814,1264.6
54815,1264.6
54816,1264.6
54817,1264.6
54818,1264.6
54819,1264.6
54820,1264.6
54821,1264.6
54822,1264.6
54823,1264.6
54824,1264.6
54825,1264.6
54826,1264.6
54827,1264.6
54828,1264.6
54829,1264.6
54830,1264.6
54831,1264.6
54832,1264.4
54833,1264.4
54834,1264.4
54835,1264.4
54836,1264.4
54837,1264.4
54838,1264.4
54839,1264.6
54840,1264.6
54841,1264.6
54842,1264.6
54843,1264.6
54844,1264.6
54845,1264.6
54846,1264.6
54847,1264.6
54848,1264.6
54849,1264.6
54850,1264.6
54851,1264.6
54852,1264.6
54853,1264.6
54854,1264.6
54855,1264.6
54856,1264.6
54857,1264.6
54858,1264.6
54859,1264.6
54860,1264.6
54861,1264.6
54862,1264.6
54863,1264.6
54864,1264.6
54865,1264.6
54866,1264.6
54867,1264.4
54868,1264.4
54869,1264.4
54870,1264.4
54871,1264.4
54872,1264.4
54873,1264.4
54874,1264.4
54875,1264.4
54876,1264.4
54877,1264.4
54878,1264.4
54879,1264.6
54880,1264.6
54881,1264.6
54882,1264.6
54883,1264.6
54884,1264.2
54885,1264.2
54886,1264.2
54887,1264.2
54888,1264.2
54889,1264.2
54890,1264.4
54891,1264.4
54892,1264.4
54893,1264.4
54894,1264.4
54895,1264.4
54896,1264.4
54897,1264.4
54898,1264.4
54899,1264.6
54900,1264.6
54901,1264
54902,1264
54903,1264
54904,1264
54905,1264
54906,1264
54907,1264
54908,1264
54909,1264
54910,1264
54911,1264
54912,1264
54913,1264
54914,1264
54915,1264
54916,1264
54917,1263.8
54918,1263.8
54919,1263.8
54920,1263.8
54921,1263.8
54922,1263.8
54923,1264.2
54924,1264.2
54925,1264.2
54926,1264.2
54927,1264.2
54928,1264.2
54929,1264.2
54930,1264.2
54931,1264.2
54932,1264.2
54933,1264.2
54934,1264.2
54935,1265.2
54936,1265.2
54937,1265.2
54938,1265.2
54939,1265.2
54940,1265.2
54941,1265.2
54942,1265.2
54943,1265.2
54944,1265.2
54945,1265.2
54946,1265.2
54947,1265.2
54948,1265.2
54949,1265.2
54950,1265.2
54951,1265.2
