"","Mean","Standard.Deviation","Skewness","Kurtosis","T.Test","Winners","Loserss"
"56",24.1569575957184,14.4934828366804,-0.120881333853014,-0.538362996088249,1.71357375142867e-30,6,94
"57",12.515244184969,12.5275976994121,-0.197546561150865,-0.271083237269489,1.14952476600687e-16,13,87
"58",12.1999631404349,12.2809466556665,-0.250962823408555,-0.126990754807462,1.52356717511689e-16,14,86
"59",-3.05688598933886,10.4878659466984,-0.262397313770466,-0.00954399907818226,0.0044028473508309,61,39
"60",-10.5151938783018,9.59206054551346,-0.244030776171588,0.0773520164297068,8.80885323225643e-19,87,13
"61",-3.23327987169207,9.73075269293155,-0.406847536171958,0.130751567605262,0.00124996984508786,64,36
"62",5.46162587412588,10.5895700691408,-0.397205974159309,0.138027443382618,1.28590078663881e-06,29,71
"63",-10.28121949388,9.49556551374364,-0.424690682843778,0.266518160694149,1.72889365685861e-18,85,15
"64",-5.64677613135763,11.7572644958203,-0.590318840816492,0.0409473858644551,5.56338656290077e-06,70,30
"65",-1.14787713775206,14.0783376479734,-0.606606057532633,-0.342366027084429,0.416829310866792,45,55
"66",-13.0368501529052,14.0674284377861,-0.537272673607926,-0.61823728658252,4.33545089888531e-15,81,19
"67",-17.1275926619244,14.9692325490199,-0.495058552335535,-0.750222233943111,8.09771579330671e-20,88,12
"68",-18.9139914292159,15.3037137717682,-0.362366396106514,-1.00269365479192,8.81019690558366e-22,90,10
"69",-26.0130691399663,13.6479153403215,-0.294095879493487,-1.15125840815086,6.68312229275136e-35,100,0
"70",-21.604530546869,14.0304196254663,-0.253027326051121,-1.34956748023424,5.01393342107265e-28,98,2
"71",-15.7477178423237,15.2455660261491,-0.0905230260983397,-1.39377719472412,2.09374257565551e-17,80,20
"72",-24.091821222256,13.5143923441741,0.0561866720557683,-1.33565694343029,1.1439161161072e-32,99,1
"73",-6.2453167655088,16.3310878667144,-0.0095074984498231,-1.416833200772,0.000229565155469741,55,45
"74",8.06830366716705,18.8927337030361,-0.137961560602725,-1.41244979614988,4.48009355701024e-05,44,56
"75",-9.47390060779407,15.996753297493,-0.180452204078675,-1.45885435560975,4.60336005036662e-08,60,40
"76",-8.71274298056156,16.2091650261344,-0.188426202707681,-1.47580801024495,5.09862946776401e-07,59,41
"77",-18.3724137931034,14.0841340824012,-0.178261096806033,-1.44154405095884,3.14843651094657e-23,96,4
"78",-9.36764572156043,15.4833070423974,-0.0852301711752613,-1.40923277138654,2.58721441132865e-08,60,40
"79",-19.1456637895602,13.5623238947559,0.0557275139149836,-1.31009572421885,1.89778069907556e-25,94,6
